project_id,candidate_collection_object_id,candidate_directory,packet_path,source_index_path,visual_index_path,gallery_path,human_review_sheet_path,human_collection_dossier_path,collection_dossier_index_path,source_id,rights_status,visual_entry_status,review_status,updated_at
coll-obj-cand-00021,ihp-mus-obj-00021,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/021_coll-obj-cand-00021_ihp-item-766_collection-object-candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/021_coll-obj-cand-00021_ihp-item-766_collection-object-candidate/01_collection-object-packet.json,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/021_coll-obj-cand-00021_ihp-item-766_collection-object-candidate/02_collection-source-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/021_coll-obj-cand-00021_ihp-item-766_collection-object-candidate/03_visual-asset-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/021_coll-obj-cand-00021_ihp-item-766_collection-object-candidate/04_visual-gallery.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/021_coll-obj-cand-00021_ihp-item-766_collection-object-candidate/05_human-review-sheet.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/021_coll-obj-cand-00021_ihp-item-766_collection-object-candidate/06_human-collection-dossier.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/021_coll-obj-cand-00021_ihp-item-766_collection-object-candidate/07_collection-dossier-index.json,src-ihp-museum-oracle-bones,metadata_only_until_verified,external_thumbnail_url_metadata_only,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00022,ihp-mus-obj-00022,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/022_coll-obj-cand-00022_ihp-item-780_collection-object-candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/022_coll-obj-cand-00022_ihp-item-780_collection-object-candidate/01_collection-object-packet.json,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/022_coll-obj-cand-00022_ihp-item-780_collection-object-candidate/02_collection-source-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/022_coll-obj-cand-00022_ihp-item-780_collection-object-candidate/03_visual-asset-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/022_coll-obj-cand-00022_ihp-item-780_collection-object-candidate/04_visual-gallery.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/022_coll-obj-cand-00022_ihp-item-780_collection-object-candidate/05_human-review-sheet.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/022_coll-obj-cand-00022_ihp-item-780_collection-object-candidate/06_human-collection-dossier.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/022_coll-obj-cand-00022_ihp-item-780_collection-object-candidate/07_collection-dossier-index.json,src-ihp-museum-oracle-bones,metadata_only_until_verified,external_thumbnail_url_metadata_only,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00023,ihp-mus-obj-00023,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/023_coll-obj-cand-00023_ihp-item-767_collection-object-candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/023_coll-obj-cand-00023_ihp-item-767_collection-object-candidate/01_collection-object-packet.json,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/023_coll-obj-cand-00023_ihp-item-767_collection-object-candidate/02_collection-source-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/023_coll-obj-cand-00023_ihp-item-767_collection-object-candidate/03_visual-asset-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/023_coll-obj-cand-00023_ihp-item-767_collection-object-candidate/04_visual-gallery.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/023_coll-obj-cand-00023_ihp-item-767_collection-object-candidate/05_human-review-sheet.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/023_coll-obj-cand-00023_ihp-item-767_collection-object-candidate/06_human-collection-dossier.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/023_coll-obj-cand-00023_ihp-item-767_collection-object-candidate/07_collection-dossier-index.json,src-ihp-museum-oracle-bones,metadata_only_until_verified,external_thumbnail_url_metadata_only,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00024,ihp-mus-obj-00024,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/024_coll-obj-cand-00024_ihp-item-781_collection-object-candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/024_coll-obj-cand-00024_ihp-item-781_collection-object-candidate/01_collection-object-packet.json,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/024_coll-obj-cand-00024_ihp-item-781_collection-object-candidate/02_collection-source-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/024_coll-obj-cand-00024_ihp-item-781_collection-object-candidate/03_visual-asset-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/024_coll-obj-cand-00024_ihp-item-781_collection-object-candidate/04_visual-gallery.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/024_coll-obj-cand-00024_ihp-item-781_collection-object-candidate/05_human-review-sheet.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/024_coll-obj-cand-00024_ihp-item-781_collection-object-candidate/06_human-collection-dossier.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/024_coll-obj-cand-00024_ihp-item-781_collection-object-candidate/07_collection-dossier-index.json,src-ihp-museum-oracle-bones,metadata_only_until_verified,external_thumbnail_url_metadata_only,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00025,ihp-mus-obj-00025,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/025_coll-obj-cand-00025_ihp-item-104_collection-object-candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/025_coll-obj-cand-00025_ihp-item-104_collection-object-candidate/01_collection-object-packet.json,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/025_coll-obj-cand-00025_ihp-item-104_collection-object-candidate/02_collection-source-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/025_coll-obj-cand-00025_ihp-item-104_collection-object-candidate/03_visual-asset-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/025_coll-obj-cand-00025_ihp-item-104_collection-object-candidate/04_visual-gallery.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/025_coll-obj-cand-00025_ihp-item-104_collection-object-candidate/05_human-review-sheet.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/025_coll-obj-cand-00025_ihp-item-104_collection-object-candidate/06_human-collection-dossier.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/025_coll-obj-cand-00025_ihp-item-104_collection-object-candidate/07_collection-dossier-index.json,src-ihp-museum-oracle-bones,metadata_only_until_verified,external_thumbnail_url_metadata_only,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00026,ihp-mus-obj-00026,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/026_coll-obj-cand-00026_ihp-item-19_collection-object-candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/026_coll-obj-cand-00026_ihp-item-19_collection-object-candidate/01_collection-object-packet.json,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/026_coll-obj-cand-00026_ihp-item-19_collection-object-candidate/02_collection-source-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/026_coll-obj-cand-00026_ihp-item-19_collection-object-candidate/03_visual-asset-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/026_coll-obj-cand-00026_ihp-item-19_collection-object-candidate/04_visual-gallery.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/026_coll-obj-cand-00026_ihp-item-19_collection-object-candidate/05_human-review-sheet.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/026_coll-obj-cand-00026_ihp-item-19_collection-object-candidate/06_human-collection-dossier.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/026_coll-obj-cand-00026_ihp-item-19_collection-object-candidate/07_collection-dossier-index.json,src-ihp-museum-oracle-bones,metadata_only_until_verified,external_thumbnail_url_metadata_only,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00027,ihp-mus-obj-00027,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/027_coll-obj-cand-00027_ihp-item-270_collection-object-candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/027_coll-obj-cand-00027_ihp-item-270_collection-object-candidate/01_collection-object-packet.json,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/027_coll-obj-cand-00027_ihp-item-270_collection-object-candidate/02_collection-source-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/027_coll-obj-cand-00027_ihp-item-270_collection-object-candidate/03_visual-asset-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/027_coll-obj-cand-00027_ihp-item-270_collection-object-candidate/04_visual-gallery.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/027_coll-obj-cand-00027_ihp-item-270_collection-object-candidate/05_human-review-sheet.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/027_coll-obj-cand-00027_ihp-item-270_collection-object-candidate/06_human-collection-dossier.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/027_coll-obj-cand-00027_ihp-item-270_collection-object-candidate/07_collection-dossier-index.json,src-ihp-museum-oracle-bones,metadata_only_until_verified,external_thumbnail_url_metadata_only,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00028,ihp-mus-obj-00028,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/028_coll-obj-cand-00028_ihp-item-502_collection-object-candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/028_coll-obj-cand-00028_ihp-item-502_collection-object-candidate/01_collection-object-packet.json,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/028_coll-obj-cand-00028_ihp-item-502_collection-object-candidate/02_collection-source-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/028_coll-obj-cand-00028_ihp-item-502_collection-object-candidate/03_visual-asset-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/028_coll-obj-cand-00028_ihp-item-502_collection-object-candidate/04_visual-gallery.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/028_coll-obj-cand-00028_ihp-item-502_collection-object-candidate/05_human-review-sheet.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/028_coll-obj-cand-00028_ihp-item-502_collection-object-candidate/06_human-collection-dossier.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/028_coll-obj-cand-00028_ihp-item-502_collection-object-candidate/07_collection-dossier-index.json,src-ihp-museum-oracle-bones,metadata_only_until_verified,external_thumbnail_url_metadata_only,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00029,ihp-mus-obj-00029,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/029_coll-obj-cand-00029_ihp-item-255_collection-object-candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/029_coll-obj-cand-00029_ihp-item-255_collection-object-candidate/01_collection-object-packet.json,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/029_coll-obj-cand-00029_ihp-item-255_collection-object-candidate/02_collection-source-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/029_coll-obj-cand-00029_ihp-item-255_collection-object-candidate/03_visual-asset-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/029_coll-obj-cand-00029_ihp-item-255_collection-object-candidate/04_visual-gallery.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/029_coll-obj-cand-00029_ihp-item-255_collection-object-candidate/05_human-review-sheet.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/029_coll-obj-cand-00029_ihp-item-255_collection-object-candidate/06_human-collection-dossier.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/029_coll-obj-cand-00029_ihp-item-255_collection-object-candidate/07_collection-dossier-index.json,src-ihp-museum-oracle-bones,metadata_only_until_verified,external_thumbnail_url_metadata_only,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00030,ihp-mus-obj-00030,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/030_coll-obj-cand-00030_ihp-item-251_collection-object-candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/030_coll-obj-cand-00030_ihp-item-251_collection-object-candidate/01_collection-object-packet.json,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/030_coll-obj-cand-00030_ihp-item-251_collection-object-candidate/02_collection-source-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/030_coll-obj-cand-00030_ihp-item-251_collection-object-candidate/03_visual-asset-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/030_coll-obj-cand-00030_ihp-item-251_collection-object-candidate/04_visual-gallery.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/030_coll-obj-cand-00030_ihp-item-251_collection-object-candidate/05_human-review-sheet.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/030_coll-obj-cand-00030_ihp-item-251_collection-object-candidate/06_human-collection-dossier.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/030_coll-obj-cand-00030_ihp-item-251_collection-object-candidate/07_collection-dossier-index.json,src-ihp-museum-oracle-bones,metadata_only_until_verified,external_thumbnail_url_metadata_only,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00031,ihp-mus-obj-00031,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/031_coll-obj-cand-00031_ihp-item-253_collection-object-candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/031_coll-obj-cand-00031_ihp-item-253_collection-object-candidate/01_collection-object-packet.json,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/031_coll-obj-cand-00031_ihp-item-253_collection-object-candidate/02_collection-source-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/031_coll-obj-cand-00031_ihp-item-253_collection-object-candidate/03_visual-asset-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/031_coll-obj-cand-00031_ihp-item-253_collection-object-candidate/04_visual-gallery.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/031_coll-obj-cand-00031_ihp-item-253_collection-object-candidate/05_human-review-sheet.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/031_coll-obj-cand-00031_ihp-item-253_collection-object-candidate/06_human-collection-dossier.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/031_coll-obj-cand-00031_ihp-item-253_collection-object-candidate/07_collection-dossier-index.json,src-ihp-museum-oracle-bones,metadata_only_until_verified,external_thumbnail_url_metadata_only,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00032,ihp-mus-obj-00032,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/032_coll-obj-cand-00032_ihp-item-503_collection-object-candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/032_coll-obj-cand-00032_ihp-item-503_collection-object-candidate/01_collection-object-packet.json,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/032_coll-obj-cand-00032_ihp-item-503_collection-object-candidate/02_collection-source-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/032_coll-obj-cand-00032_ihp-item-503_collection-object-candidate/03_visual-asset-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/032_coll-obj-cand-00032_ihp-item-503_collection-object-candidate/04_visual-gallery.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/032_coll-obj-cand-00032_ihp-item-503_collection-object-candidate/05_human-review-sheet.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/032_coll-obj-cand-00032_ihp-item-503_collection-object-candidate/06_human-collection-dossier.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/032_coll-obj-cand-00032_ihp-item-503_collection-object-candidate/07_collection-dossier-index.json,src-ihp-museum-oracle-bones,metadata_only_until_verified,external_thumbnail_url_metadata_only,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00033,ihp-mus-obj-00033,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/033_coll-obj-cand-00033_ihp-item-504_collection-object-candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/033_coll-obj-cand-00033_ihp-item-504_collection-object-candidate/01_collection-object-packet.json,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/033_coll-obj-cand-00033_ihp-item-504_collection-object-candidate/02_collection-source-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/033_coll-obj-cand-00033_ihp-item-504_collection-object-candidate/03_visual-asset-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/033_coll-obj-cand-00033_ihp-item-504_collection-object-candidate/04_visual-gallery.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/033_coll-obj-cand-00033_ihp-item-504_collection-object-candidate/05_human-review-sheet.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/033_coll-obj-cand-00033_ihp-item-504_collection-object-candidate/06_human-collection-dossier.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/033_coll-obj-cand-00033_ihp-item-504_collection-object-candidate/07_collection-dossier-index.json,src-ihp-museum-oracle-bones,metadata_only_until_verified,external_thumbnail_url_metadata_only,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00034,ihp-mus-obj-00034,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/034_coll-obj-cand-00034_ihp-item-505_collection-object-candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/034_coll-obj-cand-00034_ihp-item-505_collection-object-candidate/01_collection-object-packet.json,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/034_coll-obj-cand-00034_ihp-item-505_collection-object-candidate/02_collection-source-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/034_coll-obj-cand-00034_ihp-item-505_collection-object-candidate/03_visual-asset-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/034_coll-obj-cand-00034_ihp-item-505_collection-object-candidate/04_visual-gallery.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/034_coll-obj-cand-00034_ihp-item-505_collection-object-candidate/05_human-review-sheet.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/034_coll-obj-cand-00034_ihp-item-505_collection-object-candidate/06_human-collection-dossier.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/034_coll-obj-cand-00034_ihp-item-505_collection-object-candidate/07_collection-dossier-index.json,src-ihp-museum-oracle-bones,metadata_only_until_verified,external_thumbnail_url_metadata_only,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00035,ihp-mus-obj-00035,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/035_coll-obj-cand-00035_ihp-item-252_collection-object-candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/035_coll-obj-cand-00035_ihp-item-252_collection-object-candidate/01_collection-object-packet.json,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/035_coll-obj-cand-00035_ihp-item-252_collection-object-candidate/02_collection-source-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/035_coll-obj-cand-00035_ihp-item-252_collection-object-candidate/03_visual-asset-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/035_coll-obj-cand-00035_ihp-item-252_collection-object-candidate/04_visual-gallery.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/035_coll-obj-cand-00035_ihp-item-252_collection-object-candidate/05_human-review-sheet.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/035_coll-obj-cand-00035_ihp-item-252_collection-object-candidate/06_human-collection-dossier.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/035_coll-obj-cand-00035_ihp-item-252_collection-object-candidate/07_collection-dossier-index.json,src-ihp-museum-oracle-bones,metadata_only_until_verified,external_thumbnail_url_metadata_only,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00036,ihp-mus-obj-00036,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/036_coll-obj-cand-00036_ihp-item-506_collection-object-candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/036_coll-obj-cand-00036_ihp-item-506_collection-object-candidate/01_collection-object-packet.json,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/036_coll-obj-cand-00036_ihp-item-506_collection-object-candidate/02_collection-source-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/036_coll-obj-cand-00036_ihp-item-506_collection-object-candidate/03_visual-asset-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/036_coll-obj-cand-00036_ihp-item-506_collection-object-candidate/04_visual-gallery.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/036_coll-obj-cand-00036_ihp-item-506_collection-object-candidate/05_human-review-sheet.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/036_coll-obj-cand-00036_ihp-item-506_collection-object-candidate/06_human-collection-dossier.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/036_coll-obj-cand-00036_ihp-item-506_collection-object-candidate/07_collection-dossier-index.json,src-ihp-museum-oracle-bones,metadata_only_until_verified,external_thumbnail_url_metadata_only,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00037,ihp-mus-obj-00037,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/037_coll-obj-cand-00037_ihp-item-254_collection-object-candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/037_coll-obj-cand-00037_ihp-item-254_collection-object-candidate/01_collection-object-packet.json,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/037_coll-obj-cand-00037_ihp-item-254_collection-object-candidate/02_collection-source-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/037_coll-obj-cand-00037_ihp-item-254_collection-object-candidate/03_visual-asset-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/037_coll-obj-cand-00037_ihp-item-254_collection-object-candidate/04_visual-gallery.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/037_coll-obj-cand-00037_ihp-item-254_collection-object-candidate/05_human-review-sheet.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/037_coll-obj-cand-00037_ihp-item-254_collection-object-candidate/06_human-collection-dossier.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/037_coll-obj-cand-00037_ihp-item-254_collection-object-candidate/07_collection-dossier-index.json,src-ihp-museum-oracle-bones,metadata_only_until_verified,external_thumbnail_url_metadata_only,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00038,ihp-mus-obj-00038,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/038_coll-obj-cand-00038_ihp-item-643_collection-object-candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/038_coll-obj-cand-00038_ihp-item-643_collection-object-candidate/01_collection-object-packet.json,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/038_coll-obj-cand-00038_ihp-item-643_collection-object-candidate/02_collection-source-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/038_coll-obj-cand-00038_ihp-item-643_collection-object-candidate/03_visual-asset-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/038_coll-obj-cand-00038_ihp-item-643_collection-object-candidate/04_visual-gallery.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/038_coll-obj-cand-00038_ihp-item-643_collection-object-candidate/05_human-review-sheet.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/038_coll-obj-cand-00038_ihp-item-643_collection-object-candidate/06_human-collection-dossier.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/038_coll-obj-cand-00038_ihp-item-643_collection-object-candidate/07_collection-dossier-index.json,src-ihp-museum-oracle-bones,metadata_only_until_verified,external_thumbnail_url_metadata_only,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00039,ihp-mus-obj-00039,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/039_coll-obj-cand-00039_ihp-item-770_collection-object-candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/039_coll-obj-cand-00039_ihp-item-770_collection-object-candidate/01_collection-object-packet.json,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/039_coll-obj-cand-00039_ihp-item-770_collection-object-candidate/02_collection-source-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/039_coll-obj-cand-00039_ihp-item-770_collection-object-candidate/03_visual-asset-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/039_coll-obj-cand-00039_ihp-item-770_collection-object-candidate/04_visual-gallery.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/039_coll-obj-cand-00039_ihp-item-770_collection-object-candidate/05_human-review-sheet.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/039_coll-obj-cand-00039_ihp-item-770_collection-object-candidate/06_human-collection-dossier.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/039_coll-obj-cand-00039_ihp-item-770_collection-object-candidate/07_collection-dossier-index.json,src-ihp-museum-oracle-bones,metadata_only_until_verified,external_thumbnail_url_metadata_only,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00040,ihp-mus-obj-00040,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/040_coll-obj-cand-00040_ihp-item-771_collection-object-candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/040_coll-obj-cand-00040_ihp-item-771_collection-object-candidate/01_collection-object-packet.json,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/040_coll-obj-cand-00040_ihp-item-771_collection-object-candidate/02_collection-source-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/040_coll-obj-cand-00040_ihp-item-771_collection-object-candidate/03_visual-asset-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/040_coll-obj-cand-00040_ihp-item-771_collection-object-candidate/04_visual-gallery.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/040_coll-obj-cand-00040_ihp-item-771_collection-object-candidate/05_human-review-sheet.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/040_coll-obj-cand-00040_ihp-item-771_collection-object-candidate/06_human-collection-dossier.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/040_coll-obj-cand-00040_ihp-item-771_collection-object-candidate/07_collection-dossier-index.json,src-ihp-museum-oracle-bones,metadata_only_until_verified,external_thumbnail_url_metadata_only,needs_human_collection_object_review,2026-06-20
