visual_source_index_id,project_id,primary_external_ref_id,source_id,source_package_id,download_id,visual_material_status,committed_image_path,source_image_reference_path,source_image_sequence_in_candidate,source_image_count_expected,registered_storage_hint,resolved_local_archive_path,local_archive_status,rights_status,risk_note,review_status,research_boundary,caution,updated_at,asset_id
obs-unk-006294-visual-source-033,obs-unk-006294,hust-obc-und-X-006294,src-hust-obc,large-src-000001,dl-hust-obc-figshare-raw,source_image_reference_only_no_committed_glyph_image,,HUST-OBC/undeciphered/X/1850/X_？_510_1.png,033,61,external_local_archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,D:/project/52_oracle-bone-script-research-local-archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,registered_external_archive_available_outside_git,source_marked_risk_noted,"Raw package exceeds 40 MiB and is not committed. Figshare metadata reports CC BY 4.0, while the Scientific Data article page uses CC BY-NC-ND 4.0. Article reports 9411 undeciphered characters; zip directory yielded 9408 candidate classes.",needs_human_visual_review,co_located_visual_source_index_not_scholarship,"Source image path metadata only; not a committed image, not an accepted glyph identity, not an accepted reading, and not a decipherment conclusion.",2026-06-20,
obs-unk-006294-visual-source-034,obs-unk-006294,hust-obc-und-X-006294,src-hust-obc,large-src-000001,dl-hust-obc-figshare-raw,source_image_reference_only_no_committed_glyph_image,,HUST-OBC/undeciphered/X/1850/X_？_510_2.png,034,61,external_local_archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,D:/project/52_oracle-bone-script-research-local-archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,registered_external_archive_available_outside_git,source_marked_risk_noted,"Raw package exceeds 40 MiB and is not committed. Figshare metadata reports CC BY 4.0, while the Scientific Data article page uses CC BY-NC-ND 4.0. Article reports 9411 undeciphered characters; zip directory yielded 9408 candidate classes.",needs_human_visual_review,co_located_visual_source_index_not_scholarship,"Source image path metadata only; not a committed image, not an accepted glyph identity, not an accepted reading, and not a decipherment conclusion.",2026-06-20,
obs-unk-006294-visual-source-035,obs-unk-006294,hust-obc-und-X-006294,src-hust-obc,large-src-000001,dl-hust-obc-figshare-raw,source_image_reference_only_no_committed_glyph_image,,HUST-OBC/undeciphered/X/1850/X_？_510_3.png,035,61,external_local_archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,D:/project/52_oracle-bone-script-research-local-archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,registered_external_archive_available_outside_git,source_marked_risk_noted,"Raw package exceeds 40 MiB and is not committed. Figshare metadata reports CC BY 4.0, while the Scientific Data article page uses CC BY-NC-ND 4.0. Article reports 9411 undeciphered characters; zip directory yielded 9408 candidate classes.",needs_human_visual_review,co_located_visual_source_index_not_scholarship,"Source image path metadata only; not a committed image, not an accepted glyph identity, not an accepted reading, and not a decipherment conclusion.",2026-06-20,
obs-unk-006294-visual-source-036,obs-unk-006294,hust-obc-und-X-006294,src-hust-obc,large-src-000001,dl-hust-obc-figshare-raw,source_image_reference_only_no_committed_glyph_image,,HUST-OBC/undeciphered/X/1850/X_？_510_4.png,036,61,external_local_archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,D:/project/52_oracle-bone-script-research-local-archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,registered_external_archive_available_outside_git,source_marked_risk_noted,"Raw package exceeds 40 MiB and is not committed. Figshare metadata reports CC BY 4.0, while the Scientific Data article page uses CC BY-NC-ND 4.0. Article reports 9411 undeciphered characters; zip directory yielded 9408 candidate classes.",needs_human_visual_review,co_located_visual_source_index_not_scholarship,"Source image path metadata only; not a committed image, not an accepted glyph identity, not an accepted reading, and not a decipherment conclusion.",2026-06-20,
obs-unk-006294-visual-source-037,obs-unk-006294,hust-obc-und-X-006294,src-hust-obc,large-src-000001,dl-hust-obc-figshare-raw,source_image_reference_only_no_committed_glyph_image,,HUST-OBC/undeciphered/X/1850/X_？_511_1.png,037,61,external_local_archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,D:/project/52_oracle-bone-script-research-local-archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,registered_external_archive_available_outside_git,source_marked_risk_noted,"Raw package exceeds 40 MiB and is not committed. Figshare metadata reports CC BY 4.0, while the Scientific Data article page uses CC BY-NC-ND 4.0. Article reports 9411 undeciphered characters; zip directory yielded 9408 candidate classes.",needs_human_visual_review,co_located_visual_source_index_not_scholarship,"Source image path metadata only; not a committed image, not an accepted glyph identity, not an accepted reading, and not a decipherment conclusion.",2026-06-20,
obs-unk-006294-visual-source-038,obs-unk-006294,hust-obc-und-X-006294,src-hust-obc,large-src-000001,dl-hust-obc-figshare-raw,source_image_reference_only_no_committed_glyph_image,,HUST-OBC/undeciphered/X/1850/X_？_511_2.png,038,61,external_local_archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,D:/project/52_oracle-bone-script-research-local-archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,registered_external_archive_available_outside_git,source_marked_risk_noted,"Raw package exceeds 40 MiB and is not committed. Figshare metadata reports CC BY 4.0, while the Scientific Data article page uses CC BY-NC-ND 4.0. Article reports 9411 undeciphered characters; zip directory yielded 9408 candidate classes.",needs_human_visual_review,co_located_visual_source_index_not_scholarship,"Source image path metadata only; not a committed image, not an accepted glyph identity, not an accepted reading, and not a decipherment conclusion.",2026-06-20,
obs-unk-006294-visual-source-039,obs-unk-006294,hust-obc-und-X-006294,src-hust-obc,large-src-000001,dl-hust-obc-figshare-raw,source_image_reference_only_no_committed_glyph_image,,HUST-OBC/undeciphered/X/1850/X_？_511_3.png,039,61,external_local_archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,D:/project/52_oracle-bone-script-research-local-archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,registered_external_archive_available_outside_git,source_marked_risk_noted,"Raw package exceeds 40 MiB and is not committed. Figshare metadata reports CC BY 4.0, while the Scientific Data article page uses CC BY-NC-ND 4.0. Article reports 9411 undeciphered characters; zip directory yielded 9408 candidate classes.",needs_human_visual_review,co_located_visual_source_index_not_scholarship,"Source image path metadata only; not a committed image, not an accepted glyph identity, not an accepted reading, and not a decipherment conclusion.",2026-06-20,
obs-unk-006294-visual-source-040,obs-unk-006294,hust-obc-und-X-006294,src-hust-obc,large-src-000001,dl-hust-obc-figshare-raw,source_image_reference_only_no_committed_glyph_image,,HUST-OBC/undeciphered/X/1850/X_？_511_4.png,040,61,external_local_archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,D:/project/52_oracle-bone-script-research-local-archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,registered_external_archive_available_outside_git,source_marked_risk_noted,"Raw package exceeds 40 MiB and is not committed. Figshare metadata reports CC BY 4.0, while the Scientific Data article page uses CC BY-NC-ND 4.0. Article reports 9411 undeciphered characters; zip directory yielded 9408 candidate classes.",needs_human_visual_review,co_located_visual_source_index_not_scholarship,"Source image path metadata only; not a committed image, not an accepted glyph identity, not an accepted reading, and not a decipherment conclusion.",2026-06-20,
obs-unk-006294-visual-source-041,obs-unk-006294,hust-obc-und-X-006294,src-hust-obc,large-src-000001,dl-hust-obc-figshare-raw,source_image_reference_only_no_committed_glyph_image,,HUST-OBC/undeciphered/X/1850/X_？_512_1.png,041,61,external_local_archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,D:/project/52_oracle-bone-script-research-local-archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,registered_external_archive_available_outside_git,source_marked_risk_noted,"Raw package exceeds 40 MiB and is not committed. Figshare metadata reports CC BY 4.0, while the Scientific Data article page uses CC BY-NC-ND 4.0. Article reports 9411 undeciphered characters; zip directory yielded 9408 candidate classes.",needs_human_visual_review,co_located_visual_source_index_not_scholarship,"Source image path metadata only; not a committed image, not an accepted glyph identity, not an accepted reading, and not a decipherment conclusion.",2026-06-20,
obs-unk-006294-visual-source-042,obs-unk-006294,hust-obc-und-X-006294,src-hust-obc,large-src-000001,dl-hust-obc-figshare-raw,source_image_reference_only_no_committed_glyph_image,,HUST-OBC/undeciphered/X/1850/X_？_512_2.png,042,61,external_local_archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,D:/project/52_oracle-bone-script-research-local-archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,registered_external_archive_available_outside_git,source_marked_risk_noted,"Raw package exceeds 40 MiB and is not committed. Figshare metadata reports CC BY 4.0, while the Scientific Data article page uses CC BY-NC-ND 4.0. Article reports 9411 undeciphered characters; zip directory yielded 9408 candidate classes.",needs_human_visual_review,co_located_visual_source_index_not_scholarship,"Source image path metadata only; not a committed image, not an accepted glyph identity, not an accepted reading, and not a decipherment conclusion.",2026-06-20,
obs-unk-006294-visual-source-043,obs-unk-006294,hust-obc-und-X-006294,src-hust-obc,large-src-000001,dl-hust-obc-figshare-raw,source_image_reference_only_no_committed_glyph_image,,HUST-OBC/undeciphered/X/1850/X_？_512_3.png,043,61,external_local_archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,D:/project/52_oracle-bone-script-research-local-archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,registered_external_archive_available_outside_git,source_marked_risk_noted,"Raw package exceeds 40 MiB and is not committed. Figshare metadata reports CC BY 4.0, while the Scientific Data article page uses CC BY-NC-ND 4.0. Article reports 9411 undeciphered characters; zip directory yielded 9408 candidate classes.",needs_human_visual_review,co_located_visual_source_index_not_scholarship,"Source image path metadata only; not a committed image, not an accepted glyph identity, not an accepted reading, and not a decipherment conclusion.",2026-06-20,
obs-unk-006294-visual-source-044,obs-unk-006294,hust-obc-und-X-006294,src-hust-obc,large-src-000001,dl-hust-obc-figshare-raw,source_image_reference_only_no_committed_glyph_image,,HUST-OBC/undeciphered/X/1850/X_？_512_4.png,044,61,external_local_archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,D:/project/52_oracle-bone-script-research-local-archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,registered_external_archive_available_outside_git,source_marked_risk_noted,"Raw package exceeds 40 MiB and is not committed. Figshare metadata reports CC BY 4.0, while the Scientific Data article page uses CC BY-NC-ND 4.0. Article reports 9411 undeciphered characters; zip directory yielded 9408 candidate classes.",needs_human_visual_review,co_located_visual_source_index_not_scholarship,"Source image path metadata only; not a committed image, not an accepted glyph identity, not an accepted reading, and not a decipherment conclusion.",2026-06-20,
obs-unk-006294-visual-source-045,obs-unk-006294,hust-obc-und-X-006294,src-hust-obc,large-src-000001,dl-hust-obc-figshare-raw,source_image_reference_only_no_committed_glyph_image,,HUST-OBC/undeciphered/X/1850/X_？_513_1.png,045,61,external_local_archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,D:/project/52_oracle-bone-script-research-local-archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,registered_external_archive_available_outside_git,source_marked_risk_noted,"Raw package exceeds 40 MiB and is not committed. Figshare metadata reports CC BY 4.0, while the Scientific Data article page uses CC BY-NC-ND 4.0. Article reports 9411 undeciphered characters; zip directory yielded 9408 candidate classes.",needs_human_visual_review,co_located_visual_source_index_not_scholarship,"Source image path metadata only; not a committed image, not an accepted glyph identity, not an accepted reading, and not a decipherment conclusion.",2026-06-20,
obs-unk-006294-visual-source-046,obs-unk-006294,hust-obc-und-X-006294,src-hust-obc,large-src-000001,dl-hust-obc-figshare-raw,source_image_reference_only_no_committed_glyph_image,,HUST-OBC/undeciphered/X/1850/X_？_513_2.png,046,61,external_local_archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,D:/project/52_oracle-bone-script-research-local-archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,registered_external_archive_available_outside_git,source_marked_risk_noted,"Raw package exceeds 40 MiB and is not committed. Figshare metadata reports CC BY 4.0, while the Scientific Data article page uses CC BY-NC-ND 4.0. Article reports 9411 undeciphered characters; zip directory yielded 9408 candidate classes.",needs_human_visual_review,co_located_visual_source_index_not_scholarship,"Source image path metadata only; not a committed image, not an accepted glyph identity, not an accepted reading, and not a decipherment conclusion.",2026-06-20,
obs-unk-006294-visual-source-047,obs-unk-006294,hust-obc-und-X-006294,src-hust-obc,large-src-000001,dl-hust-obc-figshare-raw,source_image_reference_only_no_committed_glyph_image,,HUST-OBC/undeciphered/X/1850/X_？_513_3.png,047,61,external_local_archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,D:/project/52_oracle-bone-script-research-local-archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,registered_external_archive_available_outside_git,source_marked_risk_noted,"Raw package exceeds 40 MiB and is not committed. Figshare metadata reports CC BY 4.0, while the Scientific Data article page uses CC BY-NC-ND 4.0. Article reports 9411 undeciphered characters; zip directory yielded 9408 candidate classes.",needs_human_visual_review,co_located_visual_source_index_not_scholarship,"Source image path metadata only; not a committed image, not an accepted glyph identity, not an accepted reading, and not a decipherment conclusion.",2026-06-20,
obs-unk-006294-visual-source-048,obs-unk-006294,hust-obc-und-X-006294,src-hust-obc,large-src-000001,dl-hust-obc-figshare-raw,source_image_reference_only_no_committed_glyph_image,,HUST-OBC/undeciphered/X/1850/X_？_513_4.png,048,61,external_local_archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,D:/project/52_oracle-bone-script-research-local-archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,registered_external_archive_available_outside_git,source_marked_risk_noted,"Raw package exceeds 40 MiB and is not committed. Figshare metadata reports CC BY 4.0, while the Scientific Data article page uses CC BY-NC-ND 4.0. Article reports 9411 undeciphered characters; zip directory yielded 9408 candidate classes.",needs_human_visual_review,co_located_visual_source_index_not_scholarship,"Source image path metadata only; not a committed image, not an accepted glyph identity, not an accepted reading, and not a decipherment conclusion.",2026-06-20,
obs-unk-006294-visual-source-049,obs-unk-006294,hust-obc-und-X-006294,src-hust-obc,large-src-000001,dl-hust-obc-figshare-raw,source_image_reference_only_no_committed_glyph_image,,HUST-OBC/undeciphered/X/1850/X_？_514_1.png,049,61,external_local_archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,D:/project/52_oracle-bone-script-research-local-archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,registered_external_archive_available_outside_git,source_marked_risk_noted,"Raw package exceeds 40 MiB and is not committed. Figshare metadata reports CC BY 4.0, while the Scientific Data article page uses CC BY-NC-ND 4.0. Article reports 9411 undeciphered characters; zip directory yielded 9408 candidate classes.",needs_human_visual_review,co_located_visual_source_index_not_scholarship,"Source image path metadata only; not a committed image, not an accepted glyph identity, not an accepted reading, and not a decipherment conclusion.",2026-06-20,
obs-unk-006294-visual-source-050,obs-unk-006294,hust-obc-und-X-006294,src-hust-obc,large-src-000001,dl-hust-obc-figshare-raw,source_image_reference_only_no_committed_glyph_image,,HUST-OBC/undeciphered/X/1850/X_？_514_2.png,050,61,external_local_archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,D:/project/52_oracle-bone-script-research-local-archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,registered_external_archive_available_outside_git,source_marked_risk_noted,"Raw package exceeds 40 MiB and is not committed. Figshare metadata reports CC BY 4.0, while the Scientific Data article page uses CC BY-NC-ND 4.0. Article reports 9411 undeciphered characters; zip directory yielded 9408 candidate classes.",needs_human_visual_review,co_located_visual_source_index_not_scholarship,"Source image path metadata only; not a committed image, not an accepted glyph identity, not an accepted reading, and not a decipherment conclusion.",2026-06-20,
obs-unk-006294-visual-source-051,obs-unk-006294,hust-obc-und-X-006294,src-hust-obc,large-src-000001,dl-hust-obc-figshare-raw,source_image_reference_only_no_committed_glyph_image,,HUST-OBC/undeciphered/X/1850/X_？_514_3.png,051,61,external_local_archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,D:/project/52_oracle-bone-script-research-local-archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,registered_external_archive_available_outside_git,source_marked_risk_noted,"Raw package exceeds 40 MiB and is not committed. Figshare metadata reports CC BY 4.0, while the Scientific Data article page uses CC BY-NC-ND 4.0. Article reports 9411 undeciphered characters; zip directory yielded 9408 candidate classes.",needs_human_visual_review,co_located_visual_source_index_not_scholarship,"Source image path metadata only; not a committed image, not an accepted glyph identity, not an accepted reading, and not a decipherment conclusion.",2026-06-20,
obs-unk-006294-visual-source-052,obs-unk-006294,hust-obc-und-X-006294,src-hust-obc,large-src-000001,dl-hust-obc-figshare-raw,source_image_reference_only_no_committed_glyph_image,,HUST-OBC/undeciphered/X/1850/X_？_514_4.png,052,61,external_local_archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,D:/project/52_oracle-bone-script-research-local-archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,registered_external_archive_available_outside_git,source_marked_risk_noted,"Raw package exceeds 40 MiB and is not committed. Figshare metadata reports CC BY 4.0, while the Scientific Data article page uses CC BY-NC-ND 4.0. Article reports 9411 undeciphered characters; zip directory yielded 9408 candidate classes.",needs_human_visual_review,co_located_visual_source_index_not_scholarship,"Source image path metadata only; not a committed image, not an accepted glyph identity, not an accepted reading, and not a decipherment conclusion.",2026-06-20,
obs-unk-006294-visual-source-053,obs-unk-006294,hust-obc-und-X-006294,src-hust-obc,large-src-000001,dl-hust-obc-figshare-raw,source_image_reference_only_no_committed_glyph_image,,HUST-OBC/undeciphered/X/1850/X_？_515_1.png,053,61,external_local_archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,D:/project/52_oracle-bone-script-research-local-archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,registered_external_archive_available_outside_git,source_marked_risk_noted,"Raw package exceeds 40 MiB and is not committed. Figshare metadata reports CC BY 4.0, while the Scientific Data article page uses CC BY-NC-ND 4.0. Article reports 9411 undeciphered characters; zip directory yielded 9408 candidate classes.",needs_human_visual_review,co_located_visual_source_index_not_scholarship,"Source image path metadata only; not a committed image, not an accepted glyph identity, not an accepted reading, and not a decipherment conclusion.",2026-06-20,
obs-unk-006294-visual-source-054,obs-unk-006294,hust-obc-und-X-006294,src-hust-obc,large-src-000001,dl-hust-obc-figshare-raw,source_image_reference_only_no_committed_glyph_image,,HUST-OBC/undeciphered/X/1850/X_？_515_2.png,054,61,external_local_archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,D:/project/52_oracle-bone-script-research-local-archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,registered_external_archive_available_outside_git,source_marked_risk_noted,"Raw package exceeds 40 MiB and is not committed. Figshare metadata reports CC BY 4.0, while the Scientific Data article page uses CC BY-NC-ND 4.0. Article reports 9411 undeciphered characters; zip directory yielded 9408 candidate classes.",needs_human_visual_review,co_located_visual_source_index_not_scholarship,"Source image path metadata only; not a committed image, not an accepted glyph identity, not an accepted reading, and not a decipherment conclusion.",2026-06-20,
obs-unk-006294-visual-source-055,obs-unk-006294,hust-obc-und-X-006294,src-hust-obc,large-src-000001,dl-hust-obc-figshare-raw,source_image_reference_only_no_committed_glyph_image,,HUST-OBC/undeciphered/X/1850/X_？_515_3.png,055,61,external_local_archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,D:/project/52_oracle-bone-script-research-local-archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,registered_external_archive_available_outside_git,source_marked_risk_noted,"Raw package exceeds 40 MiB and is not committed. Figshare metadata reports CC BY 4.0, while the Scientific Data article page uses CC BY-NC-ND 4.0. Article reports 9411 undeciphered characters; zip directory yielded 9408 candidate classes.",needs_human_visual_review,co_located_visual_source_index_not_scholarship,"Source image path metadata only; not a committed image, not an accepted glyph identity, not an accepted reading, and not a decipherment conclusion.",2026-06-20,
obs-unk-006294-visual-source-056,obs-unk-006294,hust-obc-und-X-006294,src-hust-obc,large-src-000001,dl-hust-obc-figshare-raw,source_image_reference_only_no_committed_glyph_image,,HUST-OBC/undeciphered/X/1850/X_？_515_4.png,056,61,external_local_archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,D:/project/52_oracle-bone-script-research-local-archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,registered_external_archive_available_outside_git,source_marked_risk_noted,"Raw package exceeds 40 MiB and is not committed. Figshare metadata reports CC BY 4.0, while the Scientific Data article page uses CC BY-NC-ND 4.0. Article reports 9411 undeciphered characters; zip directory yielded 9408 candidate classes.",needs_human_visual_review,co_located_visual_source_index_not_scholarship,"Source image path metadata only; not a committed image, not an accepted glyph identity, not an accepted reading, and not a decipherment conclusion.",2026-06-20,
obs-unk-006294-visual-source-057,obs-unk-006294,hust-obc-und-X-006294,src-hust-obc,large-src-000001,dl-hust-obc-figshare-raw,source_image_reference_only_no_committed_glyph_image,,HUST-OBC/undeciphered/X/1850/X_？_516_1.png,057,61,external_local_archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,D:/project/52_oracle-bone-script-research-local-archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,registered_external_archive_available_outside_git,source_marked_risk_noted,"Raw package exceeds 40 MiB and is not committed. Figshare metadata reports CC BY 4.0, while the Scientific Data article page uses CC BY-NC-ND 4.0. Article reports 9411 undeciphered characters; zip directory yielded 9408 candidate classes.",needs_human_visual_review,co_located_visual_source_index_not_scholarship,"Source image path metadata only; not a committed image, not an accepted glyph identity, not an accepted reading, and not a decipherment conclusion.",2026-06-20,
obs-unk-006294-visual-source-058,obs-unk-006294,hust-obc-und-X-006294,src-hust-obc,large-src-000001,dl-hust-obc-figshare-raw,source_image_reference_only_no_committed_glyph_image,,HUST-OBC/undeciphered/X/1850/X_？_516_2.png,058,61,external_local_archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,D:/project/52_oracle-bone-script-research-local-archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,registered_external_archive_available_outside_git,source_marked_risk_noted,"Raw package exceeds 40 MiB and is not committed. Figshare metadata reports CC BY 4.0, while the Scientific Data article page uses CC BY-NC-ND 4.0. Article reports 9411 undeciphered characters; zip directory yielded 9408 candidate classes.",needs_human_visual_review,co_located_visual_source_index_not_scholarship,"Source image path metadata only; not a committed image, not an accepted glyph identity, not an accepted reading, and not a decipherment conclusion.",2026-06-20,
obs-unk-006294-visual-source-059,obs-unk-006294,hust-obc-und-X-006294,src-hust-obc,large-src-000001,dl-hust-obc-figshare-raw,source_image_reference_only_no_committed_glyph_image,,HUST-OBC/undeciphered/X/1850/X_？_516_3.png,059,61,external_local_archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,D:/project/52_oracle-bone-script-research-local-archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,registered_external_archive_available_outside_git,source_marked_risk_noted,"Raw package exceeds 40 MiB and is not committed. Figshare metadata reports CC BY 4.0, while the Scientific Data article page uses CC BY-NC-ND 4.0. Article reports 9411 undeciphered characters; zip directory yielded 9408 candidate classes.",needs_human_visual_review,co_located_visual_source_index_not_scholarship,"Source image path metadata only; not a committed image, not an accepted glyph identity, not an accepted reading, and not a decipherment conclusion.",2026-06-20,
obs-unk-006294-visual-source-060,obs-unk-006294,hust-obc-und-X-006294,src-hust-obc,large-src-000001,dl-hust-obc-figshare-raw,source_image_reference_only_no_committed_glyph_image,,HUST-OBC/undeciphered/X/1850/X_？_516_4.png,060,61,external_local_archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,D:/project/52_oracle-bone-script-research-local-archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,registered_external_archive_available_outside_git,source_marked_risk_noted,"Raw package exceeds 40 MiB and is not committed. Figshare metadata reports CC BY 4.0, while the Scientific Data article page uses CC BY-NC-ND 4.0. Article reports 9411 undeciphered characters; zip directory yielded 9408 candidate classes.",needs_human_visual_review,co_located_visual_source_index_not_scholarship,"Source image path metadata only; not a committed image, not an accepted glyph identity, not an accepted reading, and not a decipherment conclusion.",2026-06-20,
obs-unk-006294-visual-source-061,obs-unk-006294,hust-obc-und-X-006294,src-hust-obc,large-src-000001,dl-hust-obc-figshare-raw,source_image_reference_only_no_committed_glyph_image,,HUST-OBC/undeciphered/X/1850/X_？_517_1.png,061,61,external_local_archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,D:/project/52_oracle-bone-script-research-local-archive/source_packages/hust-obc/dl-hust-obc-figshare-raw.zip,registered_external_archive_available_outside_git,source_marked_risk_noted,"Raw package exceeds 40 MiB and is not committed. Figshare metadata reports CC BY 4.0, while the Scientific Data article page uses CC BY-NC-ND 4.0. Article reports 9411 undeciphered characters; zip directory yielded 9408 candidate classes.",needs_human_visual_review,co_located_visual_source_index_not_scholarship,"Source image path metadata only; not a committed image, not an accepted glyph identity, not an accepted reading, and not a decipherment conclusion.",2026-06-20,
