project_id,record_type,object_dir,packet_path,source_index_path,catalog_reference_index_path,human_review_sheet_path,plate_text_route_index_path,plate_text_gallery_path,human_dossier_path,dossier_index_path,review_status,updated_at
obs-insc-cw-cand-000152,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/152_obs-insc-cw-cand-000152_cam-hopkins-cw-000152_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/152_obs-insc-cw-cand-000152_cam-hopkins-cw-000152_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/152_obs-insc-cw-cand-000152_cam-hopkins-cw-000152_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/152_obs-insc-cw-cand-000152_cam-hopkins-cw-000152_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/152_obs-insc-cw-cand-000152_cam-hopkins-cw-000152_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/152_obs-insc-cw-cand-000152_cam-hopkins-cw-000152_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/152_obs-insc-cw-cand-000152_cam-hopkins-cw-000152_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/152_obs-insc-cw-cand-000152_cam-hopkins-cw-000152_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/152_obs-insc-cw-cand-000152_cam-hopkins-cw-000152_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000153,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/153_obs-insc-cw-cand-000153_cam-hopkins-cw-000153_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/153_obs-insc-cw-cand-000153_cam-hopkins-cw-000153_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/153_obs-insc-cw-cand-000153_cam-hopkins-cw-000153_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/153_obs-insc-cw-cand-000153_cam-hopkins-cw-000153_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/153_obs-insc-cw-cand-000153_cam-hopkins-cw-000153_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/153_obs-insc-cw-cand-000153_cam-hopkins-cw-000153_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/153_obs-insc-cw-cand-000153_cam-hopkins-cw-000153_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/153_obs-insc-cw-cand-000153_cam-hopkins-cw-000153_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/153_obs-insc-cw-cand-000153_cam-hopkins-cw-000153_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000154,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/154_obs-insc-cw-cand-000154_cam-hopkins-cw-000154_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/154_obs-insc-cw-cand-000154_cam-hopkins-cw-000154_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/154_obs-insc-cw-cand-000154_cam-hopkins-cw-000154_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/154_obs-insc-cw-cand-000154_cam-hopkins-cw-000154_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/154_obs-insc-cw-cand-000154_cam-hopkins-cw-000154_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/154_obs-insc-cw-cand-000154_cam-hopkins-cw-000154_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/154_obs-insc-cw-cand-000154_cam-hopkins-cw-000154_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/154_obs-insc-cw-cand-000154_cam-hopkins-cw-000154_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/154_obs-insc-cw-cand-000154_cam-hopkins-cw-000154_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000155,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/155_obs-insc-cw-cand-000155_cam-hopkins-cw-000155_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/155_obs-insc-cw-cand-000155_cam-hopkins-cw-000155_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/155_obs-insc-cw-cand-000155_cam-hopkins-cw-000155_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/155_obs-insc-cw-cand-000155_cam-hopkins-cw-000155_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/155_obs-insc-cw-cand-000155_cam-hopkins-cw-000155_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/155_obs-insc-cw-cand-000155_cam-hopkins-cw-000155_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/155_obs-insc-cw-cand-000155_cam-hopkins-cw-000155_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/155_obs-insc-cw-cand-000155_cam-hopkins-cw-000155_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/155_obs-insc-cw-cand-000155_cam-hopkins-cw-000155_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000156,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/156_obs-insc-cw-cand-000156_cam-hopkins-cw-000156_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/156_obs-insc-cw-cand-000156_cam-hopkins-cw-000156_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/156_obs-insc-cw-cand-000156_cam-hopkins-cw-000156_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/156_obs-insc-cw-cand-000156_cam-hopkins-cw-000156_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/156_obs-insc-cw-cand-000156_cam-hopkins-cw-000156_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/156_obs-insc-cw-cand-000156_cam-hopkins-cw-000156_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/156_obs-insc-cw-cand-000156_cam-hopkins-cw-000156_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/156_obs-insc-cw-cand-000156_cam-hopkins-cw-000156_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/156_obs-insc-cw-cand-000156_cam-hopkins-cw-000156_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000157,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/157_obs-insc-cw-cand-000157_cam-hopkins-cw-000157_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/157_obs-insc-cw-cand-000157_cam-hopkins-cw-000157_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/157_obs-insc-cw-cand-000157_cam-hopkins-cw-000157_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/157_obs-insc-cw-cand-000157_cam-hopkins-cw-000157_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/157_obs-insc-cw-cand-000157_cam-hopkins-cw-000157_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/157_obs-insc-cw-cand-000157_cam-hopkins-cw-000157_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/157_obs-insc-cw-cand-000157_cam-hopkins-cw-000157_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/157_obs-insc-cw-cand-000157_cam-hopkins-cw-000157_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/157_obs-insc-cw-cand-000157_cam-hopkins-cw-000157_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000158,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/158_obs-insc-cw-cand-000158_cam-hopkins-cw-000158_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/158_obs-insc-cw-cand-000158_cam-hopkins-cw-000158_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/158_obs-insc-cw-cand-000158_cam-hopkins-cw-000158_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/158_obs-insc-cw-cand-000158_cam-hopkins-cw-000158_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/158_obs-insc-cw-cand-000158_cam-hopkins-cw-000158_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/158_obs-insc-cw-cand-000158_cam-hopkins-cw-000158_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/158_obs-insc-cw-cand-000158_cam-hopkins-cw-000158_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/158_obs-insc-cw-cand-000158_cam-hopkins-cw-000158_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/158_obs-insc-cw-cand-000158_cam-hopkins-cw-000158_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000159,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/159_obs-insc-cw-cand-000159_cam-hopkins-cw-000159_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/159_obs-insc-cw-cand-000159_cam-hopkins-cw-000159_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/159_obs-insc-cw-cand-000159_cam-hopkins-cw-000159_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/159_obs-insc-cw-cand-000159_cam-hopkins-cw-000159_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/159_obs-insc-cw-cand-000159_cam-hopkins-cw-000159_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/159_obs-insc-cw-cand-000159_cam-hopkins-cw-000159_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/159_obs-insc-cw-cand-000159_cam-hopkins-cw-000159_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/159_obs-insc-cw-cand-000159_cam-hopkins-cw-000159_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/159_obs-insc-cw-cand-000159_cam-hopkins-cw-000159_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000160,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/160_obs-insc-cw-cand-000160_cam-hopkins-cw-000160_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/160_obs-insc-cw-cand-000160_cam-hopkins-cw-000160_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/160_obs-insc-cw-cand-000160_cam-hopkins-cw-000160_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/160_obs-insc-cw-cand-000160_cam-hopkins-cw-000160_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/160_obs-insc-cw-cand-000160_cam-hopkins-cw-000160_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/160_obs-insc-cw-cand-000160_cam-hopkins-cw-000160_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/160_obs-insc-cw-cand-000160_cam-hopkins-cw-000160_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/160_obs-insc-cw-cand-000160_cam-hopkins-cw-000160_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/160_obs-insc-cw-cand-000160_cam-hopkins-cw-000160_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000161,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/161_obs-insc-cw-cand-000161_cam-hopkins-cw-000161_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/161_obs-insc-cw-cand-000161_cam-hopkins-cw-000161_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/161_obs-insc-cw-cand-000161_cam-hopkins-cw-000161_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/161_obs-insc-cw-cand-000161_cam-hopkins-cw-000161_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/161_obs-insc-cw-cand-000161_cam-hopkins-cw-000161_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/161_obs-insc-cw-cand-000161_cam-hopkins-cw-000161_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/161_obs-insc-cw-cand-000161_cam-hopkins-cw-000161_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/161_obs-insc-cw-cand-000161_cam-hopkins-cw-000161_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/161_obs-insc-cw-cand-000161_cam-hopkins-cw-000161_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000162,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/162_obs-insc-cw-cand-000162_cam-hopkins-cw-000162_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/162_obs-insc-cw-cand-000162_cam-hopkins-cw-000162_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/162_obs-insc-cw-cand-000162_cam-hopkins-cw-000162_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/162_obs-insc-cw-cand-000162_cam-hopkins-cw-000162_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/162_obs-insc-cw-cand-000162_cam-hopkins-cw-000162_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/162_obs-insc-cw-cand-000162_cam-hopkins-cw-000162_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/162_obs-insc-cw-cand-000162_cam-hopkins-cw-000162_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/162_obs-insc-cw-cand-000162_cam-hopkins-cw-000162_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/162_obs-insc-cw-cand-000162_cam-hopkins-cw-000162_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000163,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/163_obs-insc-cw-cand-000163_cam-hopkins-cw-000163_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/163_obs-insc-cw-cand-000163_cam-hopkins-cw-000163_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/163_obs-insc-cw-cand-000163_cam-hopkins-cw-000163_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/163_obs-insc-cw-cand-000163_cam-hopkins-cw-000163_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/163_obs-insc-cw-cand-000163_cam-hopkins-cw-000163_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/163_obs-insc-cw-cand-000163_cam-hopkins-cw-000163_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/163_obs-insc-cw-cand-000163_cam-hopkins-cw-000163_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/163_obs-insc-cw-cand-000163_cam-hopkins-cw-000163_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/163_obs-insc-cw-cand-000163_cam-hopkins-cw-000163_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000164,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/164_obs-insc-cw-cand-000164_cam-hopkins-cw-000164_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/164_obs-insc-cw-cand-000164_cam-hopkins-cw-000164_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/164_obs-insc-cw-cand-000164_cam-hopkins-cw-000164_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/164_obs-insc-cw-cand-000164_cam-hopkins-cw-000164_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/164_obs-insc-cw-cand-000164_cam-hopkins-cw-000164_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/164_obs-insc-cw-cand-000164_cam-hopkins-cw-000164_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/164_obs-insc-cw-cand-000164_cam-hopkins-cw-000164_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/164_obs-insc-cw-cand-000164_cam-hopkins-cw-000164_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/164_obs-insc-cw-cand-000164_cam-hopkins-cw-000164_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000165,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/165_obs-insc-cw-cand-000165_cam-hopkins-cw-000165_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/165_obs-insc-cw-cand-000165_cam-hopkins-cw-000165_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/165_obs-insc-cw-cand-000165_cam-hopkins-cw-000165_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/165_obs-insc-cw-cand-000165_cam-hopkins-cw-000165_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/165_obs-insc-cw-cand-000165_cam-hopkins-cw-000165_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/165_obs-insc-cw-cand-000165_cam-hopkins-cw-000165_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/165_obs-insc-cw-cand-000165_cam-hopkins-cw-000165_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/165_obs-insc-cw-cand-000165_cam-hopkins-cw-000165_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/165_obs-insc-cw-cand-000165_cam-hopkins-cw-000165_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
