crosswalk_candidate_id,suggested_oracle_character_id,promotion_queue_id,hust_primary_external_ref_id,hust_source_category_id,hust_label_candidate,hust_label_codepoints,label_component_count,has_multi_component_label,candidate_packet_path,obimd_match_count,obimd_candidate_main_character_ids,obimd_primary_external_ref_ids,obimd_source_uids,obimd_transcription_values,evobc_match_count,evobc_candidate_evolution_category_ids,evobc_primary_external_ref_ids,evobc_source_category_ids,evobc_image_reference_count_total,evobc_has_oracle_bone_refs_any,matched_source_ids,match_basis,cross_source_status,identity_claim_status,promotion_status,rights_status,review_status,route_files,caution,updated_at
hust-obimd-evobc-xwalk-000754,obs-char-000754,hust-obc-obs-char-promo-000754,hust-obc-cat-0856,0856,㝎,U+374E,1,false,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/754_obs-char-000754_hust-obc-cat-0856_oracle-character/01_candidate-character-packet.json,0,,,,,1,evobc-evo-cat-00067,evobc-cat-00067,00067,1,false,src-hust-obc;src-evobc,exact_unicode_codepoint_sequence_from_dataset_labels,matched_evobc_by_codepoint,no_identity_claim,not_promoted,source_marked_risk_noted,needs_cross_source_review,corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/754_obs-char-000754_hust-obc-cat-0856_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,"Codepoint crosswalk candidate only. Exact dataset-label codepoint matches are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
hust-obimd-evobc-xwalk-000755,obs-char-000755,hust-obc-obs-char-promo-000755,hust-obc-cat-0857,0857,㝏,U+374F,1,false,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/755_obs-char-000755_hust-obc-cat-0857_oracle-character/01_candidate-character-packet.json,0,,,,,0,,,,0,false,src-hust-obc,exact_unicode_codepoint_sequence_from_dataset_labels,no_obimd_or_evobc_codepoint_match,no_identity_claim,not_promoted,source_marked_risk_noted,needs_cross_source_review,corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/755_obs-char-000755_hust-obc-cat-0857_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,"Codepoint crosswalk candidate only. Exact dataset-label codepoint matches are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
hust-obimd-evobc-xwalk-000756,obs-char-000756,hust-obc-obs-char-promo-000756,hust-obc-cat-0858,0858,㝐,U+3750,1,false,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/756_obs-char-000756_hust-obc-cat-0858_oracle-character/01_candidate-character-packet.json,0,,,,,0,,,,0,false,src-hust-obc,exact_unicode_codepoint_sequence_from_dataset_labels,no_obimd_or_evobc_codepoint_match,no_identity_claim,not_promoted,source_marked_risk_noted,needs_cross_source_review,corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/756_obs-char-000756_hust-obc-cat-0858_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,"Codepoint crosswalk candidate only. Exact dataset-label codepoint matches are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
hust-obimd-evobc-xwalk-000757,obs-char-000757,hust-obc-obs-char-promo-000757,hust-obc-cat-0859,0859,㝑,U+3751,1,false,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/757_obs-char-000757_hust-obc-cat-0859_oracle-character/01_candidate-character-packet.json,0,,,,,0,,,,0,false,src-hust-obc,exact_unicode_codepoint_sequence_from_dataset_labels,no_obimd_or_evobc_codepoint_match,no_identity_claim,not_promoted,source_marked_risk_noted,needs_cross_source_review,corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/757_obs-char-000757_hust-obc-cat-0859_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,"Codepoint crosswalk candidate only. Exact dataset-label codepoint matches are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
hust-obimd-evobc-xwalk-000758,obs-char-000758,hust-obc-obs-char-promo-000758,hust-obc-cat-0860,0860,㝒,U+3752,1,false,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/758_obs-char-000758_hust-obc-cat-0860_oracle-character/01_candidate-character-packet.json,0,,,,,0,,,,0,false,src-hust-obc,exact_unicode_codepoint_sequence_from_dataset_labels,no_obimd_or_evobc_codepoint_match,no_identity_claim,not_promoted,source_marked_risk_noted,needs_cross_source_review,corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/758_obs-char-000758_hust-obc-cat-0860_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,"Codepoint crosswalk candidate only. Exact dataset-label codepoint matches are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
hust-obimd-evobc-xwalk-000759,obs-char-000759,hust-obc-obs-char-promo-000759,hust-obc-cat-0861_0862,0861_0862,㝓㝔,U+3753;U+3754,2,true,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/759_obs-char-000759_hust-obc-cat-0861_0862_oracle-character/01_candidate-character-packet.json,0,,,,,0,,,,0,false,src-hust-obc,exact_unicode_codepoint_sequence_from_dataset_labels,no_obimd_or_evobc_codepoint_match,no_identity_claim,not_promoted,source_marked_risk_noted,needs_cross_source_review,corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/759_obs-char-000759_hust-obc-cat-0861_0862_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,"Codepoint crosswalk candidate only. Exact dataset-label codepoint matches are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
hust-obimd-evobc-xwalk-000760,obs-char-000760,hust-obc-obs-char-promo-000760,hust-obc-cat-0863,0863,㝕,U+3755,1,false,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/760_obs-char-000760_hust-obc-cat-0863_oracle-character/01_candidate-character-packet.json,0,,,,,0,,,,0,false,src-hust-obc,exact_unicode_codepoint_sequence_from_dataset_labels,no_obimd_or_evobc_codepoint_match,no_identity_claim,not_promoted,source_marked_risk_noted,needs_cross_source_review,corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/760_obs-char-000760_hust-obc-cat-0863_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,"Codepoint crosswalk candidate only. Exact dataset-label codepoint matches are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
hust-obimd-evobc-xwalk-000761,obs-char-000761,hust-obc-obs-char-promo-000761,hust-obc-cat-0864,0864,㝖,U+3756,1,false,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/761_obs-char-000761_hust-obc-cat-0864_oracle-character/01_candidate-character-packet.json,0,,,,,0,,,,0,false,src-hust-obc,exact_unicode_codepoint_sequence_from_dataset_labels,no_obimd_or_evobc_codepoint_match,no_identity_claim,not_promoted,source_marked_risk_noted,needs_cross_source_review,corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/761_obs-char-000761_hust-obc-cat-0864_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,"Codepoint crosswalk candidate only. Exact dataset-label codepoint matches are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
hust-obimd-evobc-xwalk-000762,obs-char-000762,hust-obc-obs-char-promo-000762,hust-obc-cat-0865,0865,㝗,U+3757,1,false,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/762_obs-char-000762_hust-obc-cat-0865_oracle-character/01_candidate-character-packet.json,0,,,,,1,evobc-evo-cat-00069,evobc-cat-00069,00069,1,false,src-hust-obc;src-evobc,exact_unicode_codepoint_sequence_from_dataset_labels,matched_evobc_by_codepoint,no_identity_claim,not_promoted,source_marked_risk_noted,needs_cross_source_review,corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/762_obs-char-000762_hust-obc-cat-0865_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,"Codepoint crosswalk candidate only. Exact dataset-label codepoint matches are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
hust-obimd-evobc-xwalk-000763,obs-char-000763,hust-obc-obs-char-promo-000763,hust-obc-cat-0866,0866,㝘,U+3758,1,false,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/763_obs-char-000763_hust-obc-cat-0866_oracle-character/01_candidate-character-packet.json,0,,,,,0,,,,0,false,src-hust-obc,exact_unicode_codepoint_sequence_from_dataset_labels,no_obimd_or_evobc_codepoint_match,no_identity_claim,not_promoted,source_marked_risk_noted,needs_cross_source_review,corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/763_obs-char-000763_hust-obc-cat-0866_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,"Codepoint crosswalk candidate only. Exact dataset-label codepoint matches are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
hust-obimd-evobc-xwalk-000764,obs-char-000764,hust-obc-obs-char-promo-000764,hust-obc-cat-0867,0867,㝙,U+3759,1,false,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/764_obs-char-000764_hust-obc-cat-0867_oracle-character/01_candidate-character-packet.json,0,,,,,0,,,,0,false,src-hust-obc,exact_unicode_codepoint_sequence_from_dataset_labels,no_obimd_or_evobc_codepoint_match,no_identity_claim,not_promoted,source_marked_risk_noted,needs_cross_source_review,corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/764_obs-char-000764_hust-obc-cat-0867_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,"Codepoint crosswalk candidate only. Exact dataset-label codepoint matches are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
hust-obimd-evobc-xwalk-000765,obs-char-000765,hust-obc-obs-char-promo-000765,hust-obc-cat-0868,0868,㝚,U+375A,1,false,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/765_obs-char-000765_hust-obc-cat-0868_oracle-character/01_candidate-character-packet.json,0,,,,,0,,,,0,false,src-hust-obc,exact_unicode_codepoint_sequence_from_dataset_labels,no_obimd_or_evobc_codepoint_match,no_identity_claim,not_promoted,source_marked_risk_noted,needs_cross_source_review,corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/765_obs-char-000765_hust-obc-cat-0868_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,"Codepoint crosswalk candidate only. Exact dataset-label codepoint matches are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
hust-obimd-evobc-xwalk-000766,obs-char-000766,hust-obc-obs-char-promo-000766,hust-obc-cat-0869,0869,㝛,U+375B,1,false,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/766_obs-char-000766_hust-obc-cat-0869_oracle-character/01_candidate-character-packet.json,0,,,,,0,,,,0,false,src-hust-obc,exact_unicode_codepoint_sequence_from_dataset_labels,no_obimd_or_evobc_codepoint_match,no_identity_claim,not_promoted,source_marked_risk_noted,needs_cross_source_review,corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/766_obs-char-000766_hust-obc-cat-0869_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,"Codepoint crosswalk candidate only. Exact dataset-label codepoint matches are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
hust-obimd-evobc-xwalk-000767,obs-char-000767,hust-obc-obs-char-promo-000767,hust-obc-cat-0870_0871,0870_0871,㝜㝝,U+375C;U+375D,2,true,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/767_obs-char-000767_hust-obc-cat-0870_0871_oracle-character/01_candidate-character-packet.json,0,,,,,0,,,,0,false,src-hust-obc,exact_unicode_codepoint_sequence_from_dataset_labels,no_obimd_or_evobc_codepoint_match,no_identity_claim,not_promoted,source_marked_risk_noted,needs_cross_source_review,corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/767_obs-char-000767_hust-obc-cat-0870_0871_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,"Codepoint crosswalk candidate only. Exact dataset-label codepoint matches are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
hust-obimd-evobc-xwalk-000768,obs-char-000768,hust-obc-obs-char-promo-000768,hust-obc-cat-0872,0872,㝞,U+375E,1,false,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/768_obs-char-000768_hust-obc-cat-0872_oracle-character/01_candidate-character-packet.json,0,,,,,0,,,,0,false,src-hust-obc,exact_unicode_codepoint_sequence_from_dataset_labels,no_obimd_or_evobc_codepoint_match,no_identity_claim,not_promoted,source_marked_risk_noted,needs_cross_source_review,corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/768_obs-char-000768_hust-obc-cat-0872_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,"Codepoint crosswalk candidate only. Exact dataset-label codepoint matches are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
hust-obimd-evobc-xwalk-000769,obs-char-000769,hust-obc-obs-char-promo-000769,hust-obc-cat-0873,0873,㝟,U+375F,1,false,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/769_obs-char-000769_hust-obc-cat-0873_oracle-character/01_candidate-character-packet.json,0,,,,,0,,,,0,false,src-hust-obc,exact_unicode_codepoint_sequence_from_dataset_labels,no_obimd_or_evobc_codepoint_match,no_identity_claim,not_promoted,source_marked_risk_noted,needs_cross_source_review,corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/769_obs-char-000769_hust-obc-cat-0873_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,"Codepoint crosswalk candidate only. Exact dataset-label codepoint matches are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
hust-obimd-evobc-xwalk-000770,obs-char-000770,hust-obc-obs-char-promo-000770,hust-obc-cat-0874,0874,㝠,U+3760,1,false,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/770_obs-char-000770_hust-obc-cat-0874_oracle-character/01_candidate-character-packet.json,0,,,,,0,,,,0,false,src-hust-obc,exact_unicode_codepoint_sequence_from_dataset_labels,no_obimd_or_evobc_codepoint_match,no_identity_claim,not_promoted,source_marked_risk_noted,needs_cross_source_review,corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/770_obs-char-000770_hust-obc-cat-0874_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,"Codepoint crosswalk candidate only. Exact dataset-label codepoint matches are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
hust-obimd-evobc-xwalk-000771,obs-char-000771,hust-obc-obs-char-promo-000771,hust-obc-cat-0875,0875,㝡,U+3761,1,false,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/771_obs-char-000771_hust-obc-cat-0875_oracle-character/01_candidate-character-packet.json,1,obimd-main-cand-002291,obimd-main-ojtpg03v54,ojtpg03v54,㝡,1,evobc-evo-cat-00070,evobc-cat-00070,00070,24,true,src-hust-obc;src-obimd;src-evobc,exact_unicode_codepoint_sequence_from_dataset_labels,matched_obimd_and_evobc_by_codepoint,no_identity_claim,not_promoted,source_marked_risk_noted,needs_cross_source_review,corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/771_obs-char-000771_hust-obc-cat-0875_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,"Codepoint crosswalk candidate only. Exact dataset-label codepoint matches are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
hust-obimd-evobc-xwalk-000772,obs-char-000772,hust-obc-obs-char-promo-000772,hust-obc-cat-0876,0876,㝢,U+3762,1,false,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/772_obs-char-000772_hust-obc-cat-0876_oracle-character/01_candidate-character-packet.json,0,,,,,0,,,,0,false,src-hust-obc,exact_unicode_codepoint_sequence_from_dataset_labels,no_obimd_or_evobc_codepoint_match,no_identity_claim,not_promoted,source_marked_risk_noted,needs_cross_source_review,corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/772_obs-char-000772_hust-obc-cat-0876_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,"Codepoint crosswalk candidate only. Exact dataset-label codepoint matches are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
hust-obimd-evobc-xwalk-000773,obs-char-000773,hust-obc-obs-char-promo-000773,hust-obc-cat-0877,0877,㝣,U+3763,1,false,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/773_obs-char-000773_hust-obc-cat-0877_oracle-character/01_candidate-character-packet.json,0,,,,,1,evobc-evo-cat-00071,evobc-cat-00071,00071,1,false,src-hust-obc;src-evobc,exact_unicode_codepoint_sequence_from_dataset_labels,matched_evobc_by_codepoint,no_identity_claim,not_promoted,source_marked_risk_noted,needs_cross_source_review,corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/773_obs-char-000773_hust-obc-cat-0877_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,"Codepoint crosswalk candidate only. Exact dataset-label codepoint matches are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
