evidence_request_id,route_pack_id,promotion_queue_id,suggested_oracle_character_id,candidate_class_id,bucket_summary_id,bucket_number,bucket_manifest_path,primary_external_ref_id,source_category_id,source_modern_label_codepoints,has_multi_component_label,source_category_member_count,route_files,source_route_requirement_ids,evidence_gap_types,required_evidence_pack_sections,draft_output_path,draft_status,assignment_status,promotion_status,review_status,caution,updated_at
hust-obc-evidence-request-000901,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-000901,obs-char-000901,obs-cand-000901,hust-obc-bucket-summary-010,010,corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-1015,1015,U+37ED,false,1,corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/010_000901-001000_obs-char-bucket/010_obs-char-000901_hust-obc-cat-1015_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-000902,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-000902,obs-char-000902,obs-cand-000902,hust-obc-bucket-summary-010,010,corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-1016,1016,U+37EE,false,1,corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/010_000901-001000_obs-char-bucket/010_obs-char-000902_hust-obc-cat-1016_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-000903,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-000903,obs-char-000903,obs-cand-000903,hust-obc-bucket-summary-010,010,corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-1017,1017,U+37EF,false,1,corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/010_000901-001000_obs-char-bucket/010_obs-char-000903_hust-obc-cat-1017_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-000904,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-000904,obs-char-000904,obs-cand-000904,hust-obc-bucket-summary-010,010,corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-1018_1019,1018_1019,U+37F0;U+37F1,true,2,corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/010_000901-001000_obs-char-bucket/010_obs-char-000904_hust-obc-cat-1018_1019_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-000905,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-000905,obs-char-000905,obs-cand-000905,hust-obc-bucket-summary-010,010,corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-1020,1020,U+37F2,false,1,corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/010_000901-001000_obs-char-bucket/010_obs-char-000905_hust-obc-cat-1020_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-000906,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-000906,obs-char-000906,obs-cand-000906,hust-obc-bucket-summary-010,010,corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-1021,1021,U+37F3,false,1,corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/010_000901-001000_obs-char-bucket/010_obs-char-000906_hust-obc-cat-1021_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-000907,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-000907,obs-char-000907,obs-cand-000907,hust-obc-bucket-summary-010,010,corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-1022,1022,U+37F4,false,1,corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/010_000901-001000_obs-char-bucket/010_obs-char-000907_hust-obc-cat-1022_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-000908,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-000908,obs-char-000908,obs-cand-000908,hust-obc-bucket-summary-010,010,corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-1023,1023,U+37F5,false,1,corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/010_000901-001000_obs-char-bucket/010_obs-char-000908_hust-obc-cat-1023_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-000909,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-000909,obs-char-000909,obs-cand-000909,hust-obc-bucket-summary-010,010,corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-1024,1024,U+37F6,false,1,corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/010_000901-001000_obs-char-bucket/010_obs-char-000909_hust-obc-cat-1024_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-000910,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-000910,obs-char-000910,obs-cand-000910,hust-obc-bucket-summary-010,010,corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-1025,1025,U+37F7,false,1,corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/010_000901-001000_obs-char-bucket/010_obs-char-000910_hust-obc-cat-1025_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-000911,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-000911,obs-char-000911,obs-cand-000911,hust-obc-bucket-summary-010,010,corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-1026,1026,U+37F8,false,1,corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/010_000901-001000_obs-char-bucket/010_obs-char-000911_hust-obc-cat-1026_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-000912,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-000912,obs-char-000912,obs-cand-000912,hust-obc-bucket-summary-010,010,corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-1027,1027,U+37F9,false,1,corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/010_000901-001000_obs-char-bucket/010_obs-char-000912_hust-obc-cat-1027_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-000913,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-000913,obs-char-000913,obs-cand-000913,hust-obc-bucket-summary-010,010,corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-1028,1028,U+37FA,false,1,corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/010_000901-001000_obs-char-bucket/010_obs-char-000913_hust-obc-cat-1028_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-000914,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-000914,obs-char-000914,obs-cand-000914,hust-obc-bucket-summary-010,010,corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-1029_1030,1029_1030,U+37FB;U+37FC,true,2,corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/010_000901-001000_obs-char-bucket/010_obs-char-000914_hust-obc-cat-1029_1030_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-000915,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-000915,obs-char-000915,obs-cand-000915,hust-obc-bucket-summary-010,010,corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-1031,1031,U+37FD,false,1,corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/010_000901-001000_obs-char-bucket/010_obs-char-000915_hust-obc-cat-1031_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-000916,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-000916,obs-char-000916,obs-cand-000916,hust-obc-bucket-summary-010,010,corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-1032,1032,U+37FE,false,1,corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/010_000901-001000_obs-char-bucket/010_obs-char-000916_hust-obc-cat-1032_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
