coverage_id,project_id,project_id_type,object_dir,asset_count,observation_path,visual_observation_status,review_status,rights_status,next_human_action
character-visual-observation-02718,obs-unk-001130,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/030_obs-unk-001130_hust-obc-und-L-001130_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/030_obs-unk-001130_hust-obc-und-L-001130_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02719,obs-unk-001131,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/031_obs-unk-001131_hust-obc-und-L-001131_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/031_obs-unk-001131_hust-obc-und-L-001131_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02720,obs-unk-001132,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/032_obs-unk-001132_hust-obc-und-L-001132_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/032_obs-unk-001132_hust-obc-und-L-001132_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02721,obs-unk-001133,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/033_obs-unk-001133_hust-obc-und-L-001133_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/033_obs-unk-001133_hust-obc-und-L-001133_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02722,obs-unk-001134,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/034_obs-unk-001134_hust-obc-und-L-001134_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/034_obs-unk-001134_hust-obc-und-L-001134_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02723,obs-unk-001135,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/035_obs-unk-001135_hust-obc-und-L-001135_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/035_obs-unk-001135_hust-obc-und-L-001135_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02724,obs-unk-001136,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/036_obs-unk-001136_hust-obc-und-L-001136_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/036_obs-unk-001136_hust-obc-und-L-001136_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02725,obs-unk-001137,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/037_obs-unk-001137_hust-obc-und-L-001137_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/037_obs-unk-001137_hust-obc-und-L-001137_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02726,obs-unk-001138,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/038_obs-unk-001138_hust-obc-und-L-001138_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/038_obs-unk-001138_hust-obc-und-L-001138_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02727,obs-unk-001139,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/039_obs-unk-001139_hust-obc-und-L-001139_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/039_obs-unk-001139_hust-obc-und-L-001139_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02728,obs-unk-001140,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/040_obs-unk-001140_hust-obc-und-L-001140_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/040_obs-unk-001140_hust-obc-und-L-001140_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02729,obs-unk-001141,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/041_obs-unk-001141_hust-obc-und-L-001141_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/041_obs-unk-001141_hust-obc-und-L-001141_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02730,obs-unk-001142,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/042_obs-unk-001142_hust-obc-und-L-001142_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/042_obs-unk-001142_hust-obc-und-L-001142_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02731,obs-unk-001143,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/043_obs-unk-001143_hust-obc-und-L-001143_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/043_obs-unk-001143_hust-obc-und-L-001143_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02732,obs-unk-001144,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/044_obs-unk-001144_hust-obc-und-L-001144_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/044_obs-unk-001144_hust-obc-und-L-001144_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02733,obs-unk-001145,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/045_obs-unk-001145_hust-obc-und-L-001145_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/045_obs-unk-001145_hust-obc-und-L-001145_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02734,obs-unk-001146,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/046_obs-unk-001146_hust-obc-und-L-001146_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/046_obs-unk-001146_hust-obc-und-L-001146_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02735,obs-unk-001147,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/047_obs-unk-001147_hust-obc-und-L-001147_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/047_obs-unk-001147_hust-obc-und-L-001147_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02736,obs-unk-001148,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/048_obs-unk-001148_hust-obc-und-L-001148_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/048_obs-unk-001148_hust-obc-und-L-001148_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02737,obs-unk-001149,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/049_obs-unk-001149_hust-obc-und-L-001149_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/049_obs-unk-001149_hust-obc-und-L-001149_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02738,obs-unk-001150,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/050_obs-unk-001150_hust-obc-und-L-001150_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/050_obs-unk-001150_hust-obc-und-L-001150_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02739,obs-unk-001151,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/051_obs-unk-001151_hust-obc-und-L-001151_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/051_obs-unk-001151_hust-obc-und-L-001151_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02740,obs-unk-001152,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/052_obs-unk-001152_hust-obc-und-L-001152_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/052_obs-unk-001152_hust-obc-und-L-001152_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02741,obs-unk-001153,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/053_obs-unk-001153_hust-obc-und-L-001153_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/053_obs-unk-001153_hust-obc-und-L-001153_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02742,obs-unk-001154,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/054_obs-unk-001154_hust-obc-und-L-001154_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/054_obs-unk-001154_hust-obc-und-L-001154_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02743,obs-unk-001155,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/055_obs-unk-001155_hust-obc-und-L-001155_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/055_obs-unk-001155_hust-obc-und-L-001155_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02744,obs-unk-001156,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/056_obs-unk-001156_hust-obc-und-L-001156_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/056_obs-unk-001156_hust-obc-und-L-001156_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02745,obs-unk-001157,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/057_obs-unk-001157_hust-obc-und-L-001157_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/057_obs-unk-001157_hust-obc-und-L-001157_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02746,obs-unk-001158,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/058_obs-unk-001158_hust-obc-und-L-001158_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/058_obs-unk-001158_hust-obc-und-L-001158_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02747,obs-unk-001159,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/059_obs-unk-001159_hust-obc-und-L-001159_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/059_obs-unk-001159_hust-obc-und-L-001159_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02748,obs-unk-001160,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/060_obs-unk-001160_hust-obc-und-L-001160_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/060_obs-unk-001160_hust-obc-und-L-001160_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02749,obs-unk-001161,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/061_obs-unk-001161_hust-obc-und-L-001161_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/061_obs-unk-001161_hust-obc-und-L-001161_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02750,obs-unk-001162,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/062_obs-unk-001162_hust-obc-und-L-001162_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/062_obs-unk-001162_hust-obc-und-L-001162_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02751,obs-unk-001163,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/063_obs-unk-001163_hust-obc-und-L-001163_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/063_obs-unk-001163_hust-obc-und-L-001163_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02752,obs-unk-001164,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/064_obs-unk-001164_hust-obc-und-L-001164_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/064_obs-unk-001164_hust-obc-und-L-001164_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02753,obs-unk-001165,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/065_obs-unk-001165_hust-obc-und-L-001165_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/065_obs-unk-001165_hust-obc-und-L-001165_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02754,obs-unk-001166,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/066_obs-unk-001166_hust-obc-und-L-001166_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/066_obs-unk-001166_hust-obc-und-L-001166_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02755,obs-unk-001167,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/067_obs-unk-001167_hust-obc-und-L-001167_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/067_obs-unk-001167_hust-obc-und-L-001167_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02756,obs-unk-001168,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/068_obs-unk-001168_hust-obc-und-L-001168_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/068_obs-unk-001168_hust-obc-und-L-001168_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02757,obs-unk-001169,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/069_obs-unk-001169_hust-obc-und-L-001169_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/069_obs-unk-001169_hust-obc-und-L-001169_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02758,obs-unk-001170,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/070_obs-unk-001170_hust-obc-und-L-001170_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/070_obs-unk-001170_hust-obc-und-L-001170_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02759,obs-unk-001171,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/071_obs-unk-001171_hust-obc-und-L-001171_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/071_obs-unk-001171_hust-obc-und-L-001171_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02760,obs-unk-001172,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/072_obs-unk-001172_hust-obc-und-L-001172_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/072_obs-unk-001172_hust-obc-und-L-001172_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02761,obs-unk-001173,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/073_obs-unk-001173_hust-obc-und-L-001173_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/073_obs-unk-001173_hust-obc-und-L-001173_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02762,obs-unk-001174,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/074_obs-unk-001174_hust-obc-und-L-001174_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/074_obs-unk-001174_hust-obc-und-L-001174_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02763,obs-unk-001175,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/075_obs-unk-001175_hust-obc-und-L-001175_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/075_obs-unk-001175_hust-obc-und-L-001175_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02764,obs-unk-001176,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/076_obs-unk-001176_hust-obc-und-L-001176_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/076_obs-unk-001176_hust-obc-und-L-001176_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02765,obs-unk-001177,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/077_obs-unk-001177_hust-obc-und-L-001177_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/077_obs-unk-001177_hust-obc-und-L-001177_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02766,obs-unk-001178,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/078_obs-unk-001178_hust-obc-und-L-001178_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/078_obs-unk-001178_hust-obc-und-L-001178_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02767,obs-unk-001179,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/079_obs-unk-001179_hust-obc-und-L-001179_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/079_obs-unk-001179_hust-obc-und-L-001179_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02768,obs-unk-001180,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/080_obs-unk-001180_hust-obc-und-L-001180_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/080_obs-unk-001180_hust-obc-und-L-001180_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02769,obs-unk-001181,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/081_obs-unk-001181_hust-obc-und-L-001181_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/081_obs-unk-001181_hust-obc-und-L-001181_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02770,obs-unk-001182,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/082_obs-unk-001182_hust-obc-und-L-001182_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/082_obs-unk-001182_hust-obc-und-L-001182_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02771,obs-unk-001183,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/083_obs-unk-001183_hust-obc-und-L-001183_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/083_obs-unk-001183_hust-obc-und-L-001183_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02772,obs-unk-001184,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/084_obs-unk-001184_hust-obc-und-L-001184_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/084_obs-unk-001184_hust-obc-und-L-001184_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
character-visual-observation-02773,obs-unk-001185,undeciphered_candidate,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/085_obs-unk-001185_hust-obc-und-L-001185_oracle-character-candidate,1,corpus/001_oracle-characters/028_undeciphered-001101-001200_obs-unk-bucket_oracle-character-candidates/085_obs-unk-001185_hust-obc-und-L-001185_oracle-character-candidate/14_material-visual-observation.md,direct_visual_record_present,needs_human_visual_review,source_marked_risk_noted,check source cross-links and inscription context
