evidence_presence_row_id,file_check_id,source_id,source_type,rights_status,pipeline_gap_status,review_lanes,phase_names,file_role,file_to_open,join_strategy,matched_row_count,match_status,matched_ids,next_review_action,file_checklist_path,source_summary_path,route_ids,result_scaffold_ids,action_ids,review_status,rights_decision_status,source_promotion_status,corpus_import_status,decipherment_claim_status,research_boundary,caution,updated_at
source-pipeline-phase-action-evidence-presence-036,source-pipeline-phase-action-file-check-036,src-gbedobc,open_research_dataset,source_marked_risk_noted,needs_package_manifest_review,metadata_profile_and_package_manifest_decision,linked;verified,source_download_log,project_registry/006_large-source-register/002_source-download-log.csv,source_id,2,present,src-gbedobc;src-gbedobc,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-010;source-pipeline-phase-action-route-011,source-pipeline-phase-action-result-scaffold-010;source-pipeline-phase-action-result-scaffold-011,source-pipeline-phase-action-010;source-pipeline-phase-action-011,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-037,source-pipeline-phase-action-file-check-037,src-gbedobc,open_research_dataset,source_marked_risk_noted,needs_package_manifest_review,metadata_profile_and_package_manifest_decision,linked;verified,source_field_map,corpus/006_research-sources-and-bibliography/000_source-registers/007_source-field-map.csv,source_id,1,present,src-gbedobc,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-010;source-pipeline-phase-action-route-011,source-pipeline-phase-action-result-scaffold-010;source-pipeline-phase-action-result-scaffold-011,source-pipeline-phase-action-010;source-pipeline-phase-action-011,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-038,source-pipeline-phase-action-file-check-038,src-gbedobc,open_research_dataset,source_marked_risk_noted,needs_package_manifest_review,metadata_profile_and_package_manifest_decision,linked;verified,source_package_file_manifest,corpus/006_research-sources-and-bibliography/000_source-registers/009_source-package-file-manifest.csv,source_id,2,present,src-gbedobc;src-gbedobc,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-010;source-pipeline-phase-action-route-011,source-pipeline-phase-action-result-scaffold-010;source-pipeline-phase-action-result-scaffold-011,source-pipeline-phase-action-010;source-pipeline-phase-action-011,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-039,source-pipeline-phase-action-file-check-039,src-gbedobc,open_research_dataset,source_marked_risk_noted,needs_package_manifest_review,metadata_profile_and_package_manifest_decision,linked;verified,downloaded_metadata_profile,corpus/006_research-sources-and-bibliography/000_source-registers/010_downloaded-metadata-profile.csv,source_id,3,present,src-gbedobc;src-gbedobc;src-gbedobc,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-010;source-pipeline-phase-action-route-011,source-pipeline-phase-action-result-scaffold-010;source-pipeline-phase-action-result-scaffold-011,source-pipeline-phase-action-010;source-pipeline-phase-action-011,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-040,source-pipeline-phase-action-file-check-040,src-gbedobc,open_research_dataset,source_marked_risk_noted,needs_package_manifest_review,metadata_profile_and_package_manifest_decision,linked;verified,large_source_register,project_registry/006_large-source-register/001_large-source-register.csv,source_package_id_via_package_manifest,0,missing_for_source,,record_missing_source_row_or_not_applicable_after_review,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-010;source-pipeline-phase-action-route-011,source-pipeline-phase-action-result-scaffold-010;source-pipeline-phase-action-result-scaffold-011,source-pipeline-phase-action-010;source-pipeline-phase-action-011,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-041,source-pipeline-phase-action-file-check-041,src-hust-obc,open_research_dataset,source_marked_risk_noted,needs_safe_derived_record_review,safe_derived_record_decision,verified,source_pipeline_gap_matrix,corpus/009_statistics-and-derived-features/132_ai-agent-source-pipeline-gap-matrix.csv,source_id,1,present,src-hust-obc,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-012,source-pipeline-phase-action-result-scaffold-012,source-pipeline-phase-action-012,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-042,source-pipeline-phase-action-file-check-042,src-hust-obc,open_research_dataset,source_marked_risk_noted,needs_safe_derived_record_review,safe_derived_record_decision,verified,source_register,corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,source_id,1,present,src-hust-obc,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-012,source-pipeline-phase-action-result-scaffold-012,source-pipeline-phase-action-012,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-043,source-pipeline-phase-action-file-check-043,src-hust-obc,open_research_dataset,source_marked_risk_noted,needs_safe_derived_record_review,safe_derived_record_decision,verified,source_processing_pipeline_audit,corpus/009_statistics-and-derived-features/094_source-processing-pipeline-audit.csv,source_id,1,present,src-hust-obc,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-012,source-pipeline-phase-action-result-scaffold-012,source-pipeline-phase-action-012,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-044,source-pipeline-phase-action-file-check-044,src-hust-obc,open_research_dataset,source_marked_risk_noted,needs_safe_derived_record_review,safe_derived_record_decision,verified,source_route_review_queue,corpus/009_statistics-and-derived-features/009_ai-agent-source-route-review-queue.csv,source_id,1,present,src-hust-obc,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-012,source-pipeline-phase-action-result-scaffold-012,source-pipeline-phase-action-012,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-045,source-pipeline-phase-action-file-check-045,src-hust-obc,open_research_dataset,source_marked_risk_noted,needs_safe_derived_record_review,safe_derived_record_decision,verified,source_download_manifest,corpus/006_research-sources-and-bibliography/000_source-registers/003_source-download-manifest.csv,source_id,7,present,src-hust-obc;src-hust-obc;src-hust-obc;src-hust-obc;src-hust-obc;src-hust-obc;src-hust-obc,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-012,source-pipeline-phase-action-result-scaffold-012,source-pipeline-phase-action-012,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-046,source-pipeline-phase-action-file-check-046,src-hust-obc,open_research_dataset,source_marked_risk_noted,needs_safe_derived_record_review,safe_derived_record_decision,verified,source_download_log,project_registry/006_large-source-register/002_source-download-log.csv,source_id,8,present,src-hust-obc;src-hust-obc;src-hust-obc;src-hust-obc;src-hust-obc;src-hust-obc;src-hust-obc;src-hust-obc,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-012,source-pipeline-phase-action-result-scaffold-012,source-pipeline-phase-action-012,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-047,source-pipeline-phase-action-file-check-047,src-hust-obc,open_research_dataset,source_marked_risk_noted,needs_safe_derived_record_review,safe_derived_record_decision,verified,source_field_map,corpus/006_research-sources-and-bibliography/000_source-registers/007_source-field-map.csv,source_id,7,present,src-hust-obc;src-hust-obc;src-hust-obc;src-hust-obc;src-hust-obc;src-hust-obc;src-hust-obc,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-012,source-pipeline-phase-action-result-scaffold-012,source-pipeline-phase-action-012,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-048,source-pipeline-phase-action-file-check-048,src-hust-obc,open_research_dataset,source_marked_risk_noted,needs_safe_derived_record_review,safe_derived_record_decision,verified,source_package_file_manifest,corpus/006_research-sources-and-bibliography/000_source-registers/009_source-package-file-manifest.csv,source_id,4,present,src-hust-obc;src-hust-obc;src-hust-obc;src-hust-obc,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-012,source-pipeline-phase-action-result-scaffold-012,source-pipeline-phase-action-012,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-049,source-pipeline-phase-action-file-check-049,src-hust-obc,open_research_dataset,source_marked_risk_noted,needs_safe_derived_record_review,safe_derived_record_decision,verified,downloaded_metadata_profile,corpus/006_research-sources-and-bibliography/000_source-registers/010_downloaded-metadata-profile.csv,source_id,11,present,src-hust-obc;src-hust-obc;src-hust-obc;src-hust-obc;src-hust-obc;src-hust-obc;src-hust-obc;src-hust-obc;src-hust-obc;src-hust-obc;src-hust-obc,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-012,source-pipeline-phase-action-result-scaffold-012,source-pipeline-phase-action-012,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-050,source-pipeline-phase-action-file-check-050,src-hust-obc,open_research_dataset,source_marked_risk_noted,needs_safe_derived_record_review,safe_derived_record_decision,verified,large_source_register,project_registry/006_large-source-register/001_large-source-register.csv,source_package_id_via_package_manifest,1,present,large-src-000001,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-012,source-pipeline-phase-action-result-scaffold-012,source-pipeline-phase-action-012,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-051,source-pipeline-phase-action-file-check-051,src-ihp-museum-oracle-bones,museum_collection,metadata_only_until_verified,needs_field_map_review,field_map_semantics_review,linked;verified,source_pipeline_gap_matrix,corpus/009_statistics-and-derived-features/132_ai-agent-source-pipeline-gap-matrix.csv,source_id,1,present,src-ihp-museum-oracle-bones,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-013;source-pipeline-phase-action-route-014,source-pipeline-phase-action-result-scaffold-013;source-pipeline-phase-action-result-scaffold-014,source-pipeline-phase-action-013;source-pipeline-phase-action-014,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-052,source-pipeline-phase-action-file-check-052,src-ihp-museum-oracle-bones,museum_collection,metadata_only_until_verified,needs_field_map_review,field_map_semantics_review,linked;verified,source_register,corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,source_id,1,present,src-ihp-museum-oracle-bones,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-013;source-pipeline-phase-action-route-014,source-pipeline-phase-action-result-scaffold-013;source-pipeline-phase-action-result-scaffold-014,source-pipeline-phase-action-013;source-pipeline-phase-action-014,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-053,source-pipeline-phase-action-file-check-053,src-ihp-museum-oracle-bones,museum_collection,metadata_only_until_verified,needs_field_map_review,field_map_semantics_review,linked;verified,source_processing_pipeline_audit,corpus/009_statistics-and-derived-features/094_source-processing-pipeline-audit.csv,source_id,1,present,src-ihp-museum-oracle-bones,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-013;source-pipeline-phase-action-route-014,source-pipeline-phase-action-result-scaffold-013;source-pipeline-phase-action-result-scaffold-014,source-pipeline-phase-action-013;source-pipeline-phase-action-014,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-054,source-pipeline-phase-action-file-check-054,src-ihp-museum-oracle-bones,museum_collection,metadata_only_until_verified,needs_field_map_review,field_map_semantics_review,linked;verified,source_route_review_queue,corpus/009_statistics-and-derived-features/009_ai-agent-source-route-review-queue.csv,source_id,1,present,src-ihp-museum-oracle-bones,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-013;source-pipeline-phase-action-route-014,source-pipeline-phase-action-result-scaffold-013;source-pipeline-phase-action-result-scaffold-014,source-pipeline-phase-action-013;source-pipeline-phase-action-014,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-055,source-pipeline-phase-action-file-check-055,src-ihp-museum-oracle-bones,museum_collection,metadata_only_until_verified,needs_field_map_review,field_map_semantics_review,linked;verified,source_download_manifest,corpus/006_research-sources-and-bibliography/000_source-registers/003_source-download-manifest.csv,source_id,1,present,src-ihp-museum-oracle-bones,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-013;source-pipeline-phase-action-route-014,source-pipeline-phase-action-result-scaffold-013;source-pipeline-phase-action-result-scaffold-014,source-pipeline-phase-action-013;source-pipeline-phase-action-014,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-056,source-pipeline-phase-action-file-check-056,src-ihp-museum-oracle-bones,museum_collection,metadata_only_until_verified,needs_field_map_review,field_map_semantics_review,linked;verified,source_download_log,project_registry/006_large-source-register/002_source-download-log.csv,source_id,1,present,src-ihp-museum-oracle-bones,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-013;source-pipeline-phase-action-route-014,source-pipeline-phase-action-result-scaffold-013;source-pipeline-phase-action-result-scaffold-014,source-pipeline-phase-action-013;source-pipeline-phase-action-014,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-057,source-pipeline-phase-action-file-check-057,src-ihp-museum-oracle-bones,museum_collection,metadata_only_until_verified,needs_field_map_review,field_map_semantics_review,linked;verified,source_field_map,corpus/006_research-sources-and-bibliography/000_source-registers/007_source-field-map.csv,source_id,3,present,src-ihp-museum-oracle-bones;src-ihp-museum-oracle-bones;src-ihp-museum-oracle-bones,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-013;source-pipeline-phase-action-route-014,source-pipeline-phase-action-result-scaffold-013;source-pipeline-phase-action-result-scaffold-014,source-pipeline-phase-action-013;source-pipeline-phase-action-014,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-058,source-pipeline-phase-action-file-check-058,src-ihp-museum-oracle-bones,museum_collection,metadata_only_until_verified,needs_field_map_review,field_map_semantics_review,linked;verified,source_package_file_manifest,corpus/006_research-sources-and-bibliography/000_source-registers/009_source-package-file-manifest.csv,source_id,1,present,src-ihp-museum-oracle-bones,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-013;source-pipeline-phase-action-route-014,source-pipeline-phase-action-result-scaffold-013;source-pipeline-phase-action-result-scaffold-014,source-pipeline-phase-action-013;source-pipeline-phase-action-014,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-059,source-pipeline-phase-action-file-check-059,src-ihp-museum-oracle-bones,museum_collection,metadata_only_until_verified,needs_field_map_review,field_map_semantics_review,linked;verified,downloaded_metadata_profile,corpus/006_research-sources-and-bibliography/000_source-registers/010_downloaded-metadata-profile.csv,source_id,2,present,src-ihp-museum-oracle-bones;src-ihp-museum-oracle-bones,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-013;source-pipeline-phase-action-route-014,source-pipeline-phase-action-result-scaffold-013;source-pipeline-phase-action-result-scaffold-014,source-pipeline-phase-action-013;source-pipeline-phase-action-014,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-060,source-pipeline-phase-action-file-check-060,src-ihp-museum-oracle-bones,museum_collection,metadata_only_until_verified,needs_field_map_review,field_map_semantics_review,linked;verified,large_source_register,project_registry/006_large-source-register/001_large-source-register.csv,source_package_id_via_package_manifest,0,missing_for_source,,record_missing_source_row_or_not_applicable_after_review,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-013;source-pipeline-phase-action-route-014,source-pipeline-phase-action-result-scaffold-013;source-pipeline-phase-action-result-scaffold-014,source-pipeline-phase-action-013;source-pipeline-phase-action-014,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-061,source-pipeline-phase-action-file-check-061,src-ihp-oracle-rubbings,online_database,metadata_only_until_verified,needs_package_manifest_review,metadata_profile_and_package_manifest_decision,cleaned;extracted;linked;structured;verified,source_pipeline_gap_matrix,corpus/009_statistics-and-derived-features/132_ai-agent-source-pipeline-gap-matrix.csv,source_id,1,present,src-ihp-oracle-rubbings,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-015;source-pipeline-phase-action-route-016;source-pipeline-phase-action-route-017;source-pipeline-phase-action-route-018;source-pipeline-phase-action-route-019,source-pipeline-phase-action-result-scaffold-015;source-pipeline-phase-action-result-scaffold-016;source-pipeline-phase-action-result-scaffold-017;source-pipeline-phase-action-result-scaffold-018;source-pipeline-phase-action-result-scaffold-019,source-pipeline-phase-action-015;source-pipeline-phase-action-016;source-pipeline-phase-action-017;source-pipeline-phase-action-018;source-pipeline-phase-action-019,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
