route_availability_id,codepoint_review_task_id,context_pack_id,crosswalk_candidate_id,suggested_oracle_character_id,promotion_queue_id,priority_rank,priority_bucket,cross_source_status,matched_source_ids,hust_primary_external_ref_id,hust_label_codepoints,hust_candidate_packet_id,hust_candidate_packet_path,hust_candidate_packet_exists,hust_candidate_class_id,hust_validation_class_id,hust_source_category_id_padded,hust_dataset_label_status,hust_dataset_label_codepoints,hust_packet_status,hust_packet_review_status,hust_packet_rights_status,obimd_candidate_main_character_ids,obimd_row_count,obimd_source_uids,obimd_codepoint_uplus_values,obimd_review_statuses,obimd_rights_statuses,evobc_candidate_evolution_category_ids,evobc_row_count,evobc_source_category_ids,evobc_source_character_codepoints_values,evobc_image_reference_count_total,evobc_has_oracle_bone_refs_any,evobc_has_bronze_refs_any,evobc_has_seal_refs_any,evobc_review_statuses,evobc_rights_statuses,source_register_required_source_ids,source_register_match_count,source_register_rights_statuses,source_register_review_statuses,download_ids_required,download_log_match_count,download_total_file_size_bytes,download_checksum_present_count,download_access_statuses,route_file_count,missing_route_file_count,route_file_review_status,review_log_expected_path,review_log_materialization_status,availability_status,evidence_collection_status,rights_decision_status,source_promotion_status,identity_claim_status,decipherment_claim_status,component_claim_status,evolution_chain_claim_status,research_boundary,required_next_checks,caution,updated_at
codepoint-route-availability-067,codepoint-crosswalk-review-067,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-000743,obs-char-000743,hust-obc-obs-char-promo-000743,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-0845,U+3743,hust-obc-candidate-packet-000743,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/743_obs-char-000743_hust-obc-cat-0845_oracle-character/01_candidate-character-packet.json,true,obs-cand-000743,742,00845,dataset_label_candidate_not_accepted_reading,U+3743,candidate_packet_created_from_source_marked_staging,needs_cross_source_review,source_marked_risk_noted,,0,,,,,evobc-evo-cat-00065,1,00065,U+3743,19,true,false,false,evobc-evo-cat-00065=reviewed_metadata_only,evobc-evo-cat-00065=source_marked_risk_noted,src-hust-obc;src-evobc,2,src-hust-obc=source_marked_risk_noted;src-evobc=source_marked_risk_noted,src-hust-obc=reviewed;src-evobc=reviewed,dl-hust-obc-validation-label;dl-hust-obc-ocr-id-to-chinese;dl-evobc-key-value-json;dl-evobc-list-json,4,25037316,4,dl-hust-obc-validation-label=downloaded:200;dl-hust-obc-ocr-id-to-chinese=downloaded:200;dl-evobc-key-value-json=downloaded:200;dl-evobc-list-json=downloaded:200,9,0,reviewed_route_files_exist,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/067_hust-obimd-evobc-xwalk-000743_review-log.md,draft_log_not_materialized,ready_for_review_log_draft_materialization_metadata_only,availability_metadata_captured_not_evidence,no_new_rights_decision,not_promoted,no_identity_claim,no_claim,no_claim,no_claim,codepoint_crosswalk_route_availability_snapshot_not_scholarship,materialize_or_open_review_log_draft;verify_hust_candidate_packet;verify_matched_source_staging_rows;verify_source_register_and_download_log;compare_against_xiaoxuetang_obm_and_primary_inscription_context_before_any_identity_or_decipherment_claim,"This row is a metadata-only route availability snapshot for a codepoint review task. It links local HUST candidate packets, matched OBIMD/EVOBC staging rows, source-register rows, and download-log rows for later human review; it is not source evidence by itself, not an oracle-character identity decision, not an accepted reading, not a component assignment, not an evolution-chain assignment, not a rights decision, not a source promotion, and not a decipherment conclusion.",2026-06-10
codepoint-route-availability-068,codepoint-crosswalk-review-068,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-000745,obs-char-000745,hust-obc-obs-char-promo-000745,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-0847,U+3745,hust-obc-candidate-packet-000745,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/745_obs-char-000745_hust-obc-cat-0847_oracle-character/01_candidate-character-packet.json,true,obs-cand-000745,744,00847,dataset_label_candidate_not_accepted_reading,U+3745,candidate_packet_created_from_source_marked_staging,needs_cross_source_review,source_marked_risk_noted,,0,,,,,evobc-evo-cat-00066,1,00066,U+3745,55,false,true,false,evobc-evo-cat-00066=reviewed_metadata_only,evobc-evo-cat-00066=source_marked_risk_noted,src-hust-obc;src-evobc,2,src-hust-obc=source_marked_risk_noted;src-evobc=source_marked_risk_noted,src-hust-obc=reviewed;src-evobc=reviewed,dl-hust-obc-validation-label;dl-hust-obc-ocr-id-to-chinese;dl-evobc-key-value-json;dl-evobc-list-json,4,25037316,4,dl-hust-obc-validation-label=downloaded:200;dl-hust-obc-ocr-id-to-chinese=downloaded:200;dl-evobc-key-value-json=downloaded:200;dl-evobc-list-json=downloaded:200,9,0,reviewed_route_files_exist,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/068_hust-obimd-evobc-xwalk-000745_review-log.md,draft_log_not_materialized,ready_for_review_log_draft_materialization_metadata_only,availability_metadata_captured_not_evidence,no_new_rights_decision,not_promoted,no_identity_claim,no_claim,no_claim,no_claim,codepoint_crosswalk_route_availability_snapshot_not_scholarship,materialize_or_open_review_log_draft;verify_hust_candidate_packet;verify_matched_source_staging_rows;verify_source_register_and_download_log;compare_against_xiaoxuetang_obm_and_primary_inscription_context_before_any_identity_or_decipherment_claim,"This row is a metadata-only route availability snapshot for a codepoint review task. It links local HUST candidate packets, matched OBIMD/EVOBC staging rows, source-register rows, and download-log rows for later human review; it is not source evidence by itself, not an oracle-character identity decision, not an accepted reading, not a component assignment, not an evolution-chain assignment, not a rights decision, not a source promotion, and not a decipherment conclusion.",2026-06-10
codepoint-route-availability-069,codepoint-crosswalk-review-069,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-000754,obs-char-000754,hust-obc-obs-char-promo-000754,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-0856,U+374E,hust-obc-candidate-packet-000754,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/754_obs-char-000754_hust-obc-cat-0856_oracle-character/01_candidate-character-packet.json,true,obs-cand-000754,753,00856,dataset_label_candidate_not_accepted_reading,U+374E,candidate_packet_created_from_source_marked_staging,needs_cross_source_review,source_marked_risk_noted,,0,,,,,evobc-evo-cat-00067,1,00067,U+374E,1,false,false,false,evobc-evo-cat-00067=reviewed_metadata_only,evobc-evo-cat-00067=source_marked_risk_noted,src-hust-obc;src-evobc,2,src-hust-obc=source_marked_risk_noted;src-evobc=source_marked_risk_noted,src-hust-obc=reviewed;src-evobc=reviewed,dl-hust-obc-validation-label;dl-hust-obc-ocr-id-to-chinese;dl-evobc-key-value-json;dl-evobc-list-json,4,25037316,4,dl-hust-obc-validation-label=downloaded:200;dl-hust-obc-ocr-id-to-chinese=downloaded:200;dl-evobc-key-value-json=downloaded:200;dl-evobc-list-json=downloaded:200,9,0,reviewed_route_files_exist,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/069_hust-obimd-evobc-xwalk-000754_review-log.md,draft_log_not_materialized,ready_for_review_log_draft_materialization_metadata_only,availability_metadata_captured_not_evidence,no_new_rights_decision,not_promoted,no_identity_claim,no_claim,no_claim,no_claim,codepoint_crosswalk_route_availability_snapshot_not_scholarship,materialize_or_open_review_log_draft;verify_hust_candidate_packet;verify_matched_source_staging_rows;verify_source_register_and_download_log;compare_against_xiaoxuetang_obm_and_primary_inscription_context_before_any_identity_or_decipherment_claim,"This row is a metadata-only route availability snapshot for a codepoint review task. It links local HUST candidate packets, matched OBIMD/EVOBC staging rows, source-register rows, and download-log rows for later human review; it is not source evidence by itself, not an oracle-character identity decision, not an accepted reading, not a component assignment, not an evolution-chain assignment, not a rights decision, not a source promotion, and not a decipherment conclusion.",2026-06-10
codepoint-route-availability-070,codepoint-crosswalk-review-070,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-000762,obs-char-000762,hust-obc-obs-char-promo-000762,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-0865,U+3757,hust-obc-candidate-packet-000762,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/762_obs-char-000762_hust-obc-cat-0865_oracle-character/01_candidate-character-packet.json,true,obs-cand-000762,761,00865,dataset_label_candidate_not_accepted_reading,U+3757,candidate_packet_created_from_source_marked_staging,needs_cross_source_review,source_marked_risk_noted,,0,,,,,evobc-evo-cat-00069,1,00069,U+3757,1,false,false,false,evobc-evo-cat-00069=reviewed_metadata_only,evobc-evo-cat-00069=source_marked_risk_noted,src-hust-obc;src-evobc,2,src-hust-obc=source_marked_risk_noted;src-evobc=source_marked_risk_noted,src-hust-obc=reviewed;src-evobc=reviewed,dl-hust-obc-validation-label;dl-hust-obc-ocr-id-to-chinese;dl-evobc-key-value-json;dl-evobc-list-json,4,25037316,4,dl-hust-obc-validation-label=downloaded:200;dl-hust-obc-ocr-id-to-chinese=downloaded:200;dl-evobc-key-value-json=downloaded:200;dl-evobc-list-json=downloaded:200,9,0,reviewed_route_files_exist,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/070_hust-obimd-evobc-xwalk-000762_review-log.md,draft_log_not_materialized,ready_for_review_log_draft_materialization_metadata_only,availability_metadata_captured_not_evidence,no_new_rights_decision,not_promoted,no_identity_claim,no_claim,no_claim,no_claim,codepoint_crosswalk_route_availability_snapshot_not_scholarship,materialize_or_open_review_log_draft;verify_hust_candidate_packet;verify_matched_source_staging_rows;verify_source_register_and_download_log;compare_against_xiaoxuetang_obm_and_primary_inscription_context_before_any_identity_or_decipherment_claim,"This row is a metadata-only route availability snapshot for a codepoint review task. It links local HUST candidate packets, matched OBIMD/EVOBC staging rows, source-register rows, and download-log rows for later human review; it is not source evidence by itself, not an oracle-character identity decision, not an accepted reading, not a component assignment, not an evolution-chain assignment, not a rights decision, not a source promotion, and not a decipherment conclusion.",2026-06-10
codepoint-route-availability-071,codepoint-crosswalk-review-071,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-000773,obs-char-000773,hust-obc-obs-char-promo-000773,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-0877,U+3763,hust-obc-candidate-packet-000773,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/773_obs-char-000773_hust-obc-cat-0877_oracle-character/01_candidate-character-packet.json,true,obs-cand-000773,772,00877,dataset_label_candidate_not_accepted_reading,U+3763,candidate_packet_created_from_source_marked_staging,needs_cross_source_review,source_marked_risk_noted,,0,,,,,evobc-evo-cat-00071,1,00071,U+3763,1,false,true,false,evobc-evo-cat-00071=reviewed_metadata_only,evobc-evo-cat-00071=source_marked_risk_noted,src-hust-obc;src-evobc,2,src-hust-obc=source_marked_risk_noted;src-evobc=source_marked_risk_noted,src-hust-obc=reviewed;src-evobc=reviewed,dl-hust-obc-validation-label;dl-hust-obc-ocr-id-to-chinese;dl-evobc-key-value-json;dl-evobc-list-json,4,25037316,4,dl-hust-obc-validation-label=downloaded:200;dl-hust-obc-ocr-id-to-chinese=downloaded:200;dl-evobc-key-value-json=downloaded:200;dl-evobc-list-json=downloaded:200,9,0,reviewed_route_files_exist,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/071_hust-obimd-evobc-xwalk-000773_review-log.md,draft_log_not_materialized,ready_for_review_log_draft_materialization_metadata_only,availability_metadata_captured_not_evidence,no_new_rights_decision,not_promoted,no_identity_claim,no_claim,no_claim,no_claim,codepoint_crosswalk_route_availability_snapshot_not_scholarship,materialize_or_open_review_log_draft;verify_hust_candidate_packet;verify_matched_source_staging_rows;verify_source_register_and_download_log;compare_against_xiaoxuetang_obm_and_primary_inscription_context_before_any_identity_or_decipherment_claim,"This row is a metadata-only route availability snapshot for a codepoint review task. It links local HUST candidate packets, matched OBIMD/EVOBC staging rows, source-register rows, and download-log rows for later human review; it is not source evidence by itself, not an oracle-character identity decision, not an accepted reading, not a component assignment, not an evolution-chain assignment, not a rights decision, not a source promotion, and not a decipherment conclusion.",2026-06-10
codepoint-route-availability-072,codepoint-crosswalk-review-072,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-000778,obs-char-000778,hust-obc-obs-char-promo-000778,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-0882,U+3768,hust-obc-candidate-packet-000778,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/778_obs-char-000778_hust-obc-cat-0882_oracle-character/01_candidate-character-packet.json,true,obs-cand-000778,777,00882,dataset_label_candidate_not_accepted_reading,U+3768,candidate_packet_created_from_source_marked_staging,needs_cross_source_review,source_marked_risk_noted,,0,,,,,evobc-evo-cat-00072,1,00072,U+3768,4,false,true,false,evobc-evo-cat-00072=reviewed_metadata_only,evobc-evo-cat-00072=source_marked_risk_noted,src-hust-obc;src-evobc,2,src-hust-obc=source_marked_risk_noted;src-evobc=source_marked_risk_noted,src-hust-obc=reviewed;src-evobc=reviewed,dl-hust-obc-validation-label;dl-hust-obc-ocr-id-to-chinese;dl-evobc-key-value-json;dl-evobc-list-json,4,25037316,4,dl-hust-obc-validation-label=downloaded:200;dl-hust-obc-ocr-id-to-chinese=downloaded:200;dl-evobc-key-value-json=downloaded:200;dl-evobc-list-json=downloaded:200,9,0,reviewed_route_files_exist,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/072_hust-obimd-evobc-xwalk-000778_review-log.md,draft_log_not_materialized,ready_for_review_log_draft_materialization_metadata_only,availability_metadata_captured_not_evidence,no_new_rights_decision,not_promoted,no_identity_claim,no_claim,no_claim,no_claim,codepoint_crosswalk_route_availability_snapshot_not_scholarship,materialize_or_open_review_log_draft;verify_hust_candidate_packet;verify_matched_source_staging_rows;verify_source_register_and_download_log;compare_against_xiaoxuetang_obm_and_primary_inscription_context_before_any_identity_or_decipherment_claim,"This row is a metadata-only route availability snapshot for a codepoint review task. It links local HUST candidate packets, matched OBIMD/EVOBC staging rows, source-register rows, and download-log rows for later human review; it is not source evidence by itself, not an oracle-character identity decision, not an accepted reading, not a component assignment, not an evolution-chain assignment, not a rights decision, not a source promotion, and not a decipherment conclusion.",2026-06-10
codepoint-route-availability-073,codepoint-crosswalk-review-073,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-000779,obs-char-000779,hust-obc-obs-char-promo-000779,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-0883,U+3769,hust-obc-candidate-packet-000779,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/779_obs-char-000779_hust-obc-cat-0883_oracle-character/01_candidate-character-packet.json,true,obs-cand-000779,778,00883,dataset_label_candidate_not_accepted_reading,U+3769,candidate_packet_created_from_source_marked_staging,needs_cross_source_review,source_marked_risk_noted,,0,,,,,evobc-evo-cat-00073,1,00073,U+3769,6,false,true,false,evobc-evo-cat-00073=reviewed_metadata_only,evobc-evo-cat-00073=source_marked_risk_noted,src-hust-obc;src-evobc,2,src-hust-obc=source_marked_risk_noted;src-evobc=source_marked_risk_noted,src-hust-obc=reviewed;src-evobc=reviewed,dl-hust-obc-validation-label;dl-hust-obc-ocr-id-to-chinese;dl-evobc-key-value-json;dl-evobc-list-json,4,25037316,4,dl-hust-obc-validation-label=downloaded:200;dl-hust-obc-ocr-id-to-chinese=downloaded:200;dl-evobc-key-value-json=downloaded:200;dl-evobc-list-json=downloaded:200,9,0,reviewed_route_files_exist,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/073_hust-obimd-evobc-xwalk-000779_review-log.md,draft_log_not_materialized,ready_for_review_log_draft_materialization_metadata_only,availability_metadata_captured_not_evidence,no_new_rights_decision,not_promoted,no_identity_claim,no_claim,no_claim,no_claim,codepoint_crosswalk_route_availability_snapshot_not_scholarship,materialize_or_open_review_log_draft;verify_hust_candidate_packet;verify_matched_source_staging_rows;verify_source_register_and_download_log;compare_against_xiaoxuetang_obm_and_primary_inscription_context_before_any_identity_or_decipherment_claim,"This row is a metadata-only route availability snapshot for a codepoint review task. It links local HUST candidate packets, matched OBIMD/EVOBC staging rows, source-register rows, and download-log rows for later human review; it is not source evidence by itself, not an oracle-character identity decision, not an accepted reading, not a component assignment, not an evolution-chain assignment, not a rights decision, not a source promotion, and not a decipherment conclusion.",2026-06-10
codepoint-route-availability-074,codepoint-crosswalk-review-074,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-000787,obs-char-000787,hust-obc-obs-char-promo-000787,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-0891,U+3771,hust-obc-candidate-packet-000787,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/787_obs-char-000787_hust-obc-cat-0891_oracle-character/01_candidate-character-packet.json,true,obs-cand-000787,786,00891,dataset_label_candidate_not_accepted_reading,U+3771,candidate_packet_created_from_source_marked_staging,needs_cross_source_review,source_marked_risk_noted,,0,,,,,evobc-evo-cat-00076,1,00076,U+3771,18,true,false,false,evobc-evo-cat-00076=reviewed_metadata_only,evobc-evo-cat-00076=source_marked_risk_noted,src-hust-obc;src-evobc,2,src-hust-obc=source_marked_risk_noted;src-evobc=source_marked_risk_noted,src-hust-obc=reviewed;src-evobc=reviewed,dl-hust-obc-validation-label;dl-hust-obc-ocr-id-to-chinese;dl-evobc-key-value-json;dl-evobc-list-json,4,25037316,4,dl-hust-obc-validation-label=downloaded:200;dl-hust-obc-ocr-id-to-chinese=downloaded:200;dl-evobc-key-value-json=downloaded:200;dl-evobc-list-json=downloaded:200,9,0,reviewed_route_files_exist,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/074_hust-obimd-evobc-xwalk-000787_review-log.md,draft_log_not_materialized,ready_for_review_log_draft_materialization_metadata_only,availability_metadata_captured_not_evidence,no_new_rights_decision,not_promoted,no_identity_claim,no_claim,no_claim,no_claim,codepoint_crosswalk_route_availability_snapshot_not_scholarship,materialize_or_open_review_log_draft;verify_hust_candidate_packet;verify_matched_source_staging_rows;verify_source_register_and_download_log;compare_against_xiaoxuetang_obm_and_primary_inscription_context_before_any_identity_or_decipherment_claim,"This row is a metadata-only route availability snapshot for a codepoint review task. It links local HUST candidate packets, matched OBIMD/EVOBC staging rows, source-register rows, and download-log rows for later human review; it is not source evidence by itself, not an oracle-character identity decision, not an accepted reading, not a component assignment, not an evolution-chain assignment, not a rights decision, not a source promotion, and not a decipherment conclusion.",2026-06-10
codepoint-route-availability-075,codepoint-crosswalk-review-075,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-000788,obs-char-000788,hust-obc-obs-char-promo-000788,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-0892,U+3772,hust-obc-candidate-packet-000788,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/788_obs-char-000788_hust-obc-cat-0892_oracle-character/01_candidate-character-packet.json,true,obs-cand-000788,787,00892,dataset_label_candidate_not_accepted_reading,U+3772,candidate_packet_created_from_source_marked_staging,needs_cross_source_review,source_marked_risk_noted,,0,,,,,evobc-evo-cat-00077,1,00077,U+3772,1,false,false,false,evobc-evo-cat-00077=reviewed_metadata_only,evobc-evo-cat-00077=source_marked_risk_noted,src-hust-obc;src-evobc,2,src-hust-obc=source_marked_risk_noted;src-evobc=source_marked_risk_noted,src-hust-obc=reviewed;src-evobc=reviewed,dl-hust-obc-validation-label;dl-hust-obc-ocr-id-to-chinese;dl-evobc-key-value-json;dl-evobc-list-json,4,25037316,4,dl-hust-obc-validation-label=downloaded:200;dl-hust-obc-ocr-id-to-chinese=downloaded:200;dl-evobc-key-value-json=downloaded:200;dl-evobc-list-json=downloaded:200,9,0,reviewed_route_files_exist,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/075_hust-obimd-evobc-xwalk-000788_review-log.md,draft_log_not_materialized,ready_for_review_log_draft_materialization_metadata_only,availability_metadata_captured_not_evidence,no_new_rights_decision,not_promoted,no_identity_claim,no_claim,no_claim,no_claim,codepoint_crosswalk_route_availability_snapshot_not_scholarship,materialize_or_open_review_log_draft;verify_hust_candidate_packet;verify_matched_source_staging_rows;verify_source_register_and_download_log;compare_against_xiaoxuetang_obm_and_primary_inscription_context_before_any_identity_or_decipherment_claim,"This row is a metadata-only route availability snapshot for a codepoint review task. It links local HUST candidate packets, matched OBIMD/EVOBC staging rows, source-register rows, and download-log rows for later human review; it is not source evidence by itself, not an oracle-character identity decision, not an accepted reading, not a component assignment, not an evolution-chain assignment, not a rights decision, not a source promotion, and not a decipherment conclusion.",2026-06-10
codepoint-route-availability-076,codepoint-crosswalk-review-076,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-000801,obs-char-000801,hust-obc-obs-char-promo-000801,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-0907,U+3781,hust-obc-candidate-packet-000801,corpus/001_oracle-characters/009_000801-000900_obs-char-bucket_oracle-characters/801_obs-char-000801_hust-obc-cat-0907_oracle-character/01_candidate-character-packet.json,true,obs-cand-000801,800,00907,dataset_label_candidate_not_accepted_reading,U+3781,candidate_packet_created_from_source_marked_staging,needs_cross_source_review,source_marked_risk_noted,,0,,,,,evobc-evo-cat-00079,1,00079,U+3781,2,false,false,false,evobc-evo-cat-00079=reviewed_metadata_only,evobc-evo-cat-00079=source_marked_risk_noted,src-hust-obc;src-evobc,2,src-hust-obc=source_marked_risk_noted;src-evobc=source_marked_risk_noted,src-hust-obc=reviewed;src-evobc=reviewed,dl-hust-obc-validation-label;dl-hust-obc-ocr-id-to-chinese;dl-evobc-key-value-json;dl-evobc-list-json,4,25037316,4,dl-hust-obc-validation-label=downloaded:200;dl-hust-obc-ocr-id-to-chinese=downloaded:200;dl-evobc-key-value-json=downloaded:200;dl-evobc-list-json=downloaded:200,9,0,reviewed_route_files_exist,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/076_hust-obimd-evobc-xwalk-000801_review-log.md,draft_log_not_materialized,ready_for_review_log_draft_materialization_metadata_only,availability_metadata_captured_not_evidence,no_new_rights_decision,not_promoted,no_identity_claim,no_claim,no_claim,no_claim,codepoint_crosswalk_route_availability_snapshot_not_scholarship,materialize_or_open_review_log_draft;verify_hust_candidate_packet;verify_matched_source_staging_rows;verify_source_register_and_download_log;compare_against_xiaoxuetang_obm_and_primary_inscription_context_before_any_identity_or_decipherment_claim,"This row is a metadata-only route availability snapshot for a codepoint review task. It links local HUST candidate packets, matched OBIMD/EVOBC staging rows, source-register rows, and download-log rows for later human review; it is not source evidence by itself, not an oracle-character identity decision, not an accepted reading, not a component assignment, not an evolution-chain assignment, not a rights decision, not a source promotion, and not a decipherment conclusion.",2026-06-10
codepoint-route-availability-077,codepoint-crosswalk-review-077,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-000816,obs-char-000816,hust-obc-obs-char-promo-000816,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-0924,U+3792,hust-obc-candidate-packet-000816,corpus/001_oracle-characters/009_000801-000900_obs-char-bucket_oracle-characters/816_obs-char-000816_hust-obc-cat-0924_oracle-character/01_candidate-character-packet.json,true,obs-cand-000816,815,00924,dataset_label_candidate_not_accepted_reading,U+3792,candidate_packet_created_from_source_marked_staging,needs_cross_source_review,source_marked_risk_noted,,0,,,,,evobc-evo-cat-00081,1,00081,U+3792,2,false,false,false,evobc-evo-cat-00081=reviewed_metadata_only,evobc-evo-cat-00081=source_marked_risk_noted,src-hust-obc;src-evobc,2,src-hust-obc=source_marked_risk_noted;src-evobc=source_marked_risk_noted,src-hust-obc=reviewed;src-evobc=reviewed,dl-hust-obc-validation-label;dl-hust-obc-ocr-id-to-chinese;dl-evobc-key-value-json;dl-evobc-list-json,4,25037316,4,dl-hust-obc-validation-label=downloaded:200;dl-hust-obc-ocr-id-to-chinese=downloaded:200;dl-evobc-key-value-json=downloaded:200;dl-evobc-list-json=downloaded:200,9,0,reviewed_route_files_exist,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/077_hust-obimd-evobc-xwalk-000816_review-log.md,draft_log_not_materialized,ready_for_review_log_draft_materialization_metadata_only,availability_metadata_captured_not_evidence,no_new_rights_decision,not_promoted,no_identity_claim,no_claim,no_claim,no_claim,codepoint_crosswalk_route_availability_snapshot_not_scholarship,materialize_or_open_review_log_draft;verify_hust_candidate_packet;verify_matched_source_staging_rows;verify_source_register_and_download_log;compare_against_xiaoxuetang_obm_and_primary_inscription_context_before_any_identity_or_decipherment_claim,"This row is a metadata-only route availability snapshot for a codepoint review task. It links local HUST candidate packets, matched OBIMD/EVOBC staging rows, source-register rows, and download-log rows for later human review; it is not source evidence by itself, not an oracle-character identity decision, not an accepted reading, not a component assignment, not an evolution-chain assignment, not a rights decision, not a source promotion, and not a decipherment conclusion.",2026-06-10
codepoint-route-availability-078,codepoint-crosswalk-review-078,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-000827,obs-char-000827,hust-obc-obs-char-promo-000827,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-0935,U+379D,hust-obc-candidate-packet-000827,corpus/001_oracle-characters/009_000801-000900_obs-char-bucket_oracle-characters/827_obs-char-000827_hust-obc-cat-0935_oracle-character/01_candidate-character-packet.json,true,obs-cand-000827,826,00935,dataset_label_candidate_not_accepted_reading,U+379D,candidate_packet_created_from_source_marked_staging,needs_cross_source_review,source_marked_risk_noted,,0,,,,,evobc-evo-cat-00082,1,00082,U+379D,31,false,false,false,evobc-evo-cat-00082=reviewed_metadata_only,evobc-evo-cat-00082=source_marked_risk_noted,src-hust-obc;src-evobc,2,src-hust-obc=source_marked_risk_noted;src-evobc=source_marked_risk_noted,src-hust-obc=reviewed;src-evobc=reviewed,dl-hust-obc-validation-label;dl-hust-obc-ocr-id-to-chinese;dl-evobc-key-value-json;dl-evobc-list-json,4,25037316,4,dl-hust-obc-validation-label=downloaded:200;dl-hust-obc-ocr-id-to-chinese=downloaded:200;dl-evobc-key-value-json=downloaded:200;dl-evobc-list-json=downloaded:200,9,0,reviewed_route_files_exist,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/078_hust-obimd-evobc-xwalk-000827_review-log.md,draft_log_not_materialized,ready_for_review_log_draft_materialization_metadata_only,availability_metadata_captured_not_evidence,no_new_rights_decision,not_promoted,no_identity_claim,no_claim,no_claim,no_claim,codepoint_crosswalk_route_availability_snapshot_not_scholarship,materialize_or_open_review_log_draft;verify_hust_candidate_packet;verify_matched_source_staging_rows;verify_source_register_and_download_log;compare_against_xiaoxuetang_obm_and_primary_inscription_context_before_any_identity_or_decipherment_claim,"This row is a metadata-only route availability snapshot for a codepoint review task. It links local HUST candidate packets, matched OBIMD/EVOBC staging rows, source-register rows, and download-log rows for later human review; it is not source evidence by itself, not an oracle-character identity decision, not an accepted reading, not a component assignment, not an evolution-chain assignment, not a rights decision, not a source promotion, and not a decipherment conclusion.",2026-06-10
