codepoint_review_task_id,context_pack_id,crosswalk_candidate_id,suggested_oracle_character_id,promotion_queue_id,priority_rank,priority_bucket,cross_source_status,matched_source_ids,hust_primary_external_ref_id,hust_label_codepoints,obimd_match_count,obimd_candidate_main_character_ids,evobc_match_count,evobc_candidate_evolution_category_ids,evobc_image_reference_count_total,evobc_has_oracle_bone_refs_any,candidate_packet_path,required_evidence_sections,required_next_checks,route_files_to_open,expected_output_path,identity_claim_status,promotion_status,assignment_status,task_status,research_boundary,caution,updated_at
codepoint-crosswalk-review-071,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-000773,obs-char-000773,hust-obc-obs-char-promo-000773,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-0877,U+3763,0,,1,evobc-evo-cat-00071,1,false,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/773_obs-char-000773_hust-obc-cat-0877_oracle-character/01_candidate-character-packet.json,crosswalk_row;hust_candidate_packet;evobc_evolution_category_staging_row;source_register;download_log;rights_risk_boundary;review_log,open_codepoint_crosswalk_row;open_hust_candidate_packet;open_evobc_evolution_category_staging_row;verify_source_register_and_download_log_rights_risk;record_no_identity_or_decipherment_claim,corpus/009_statistics-and-derived-features/040_ai-agent-hust-obimd-evobc-codepoint-crosswalk-context-pack.json;corpus/001_oracle-characters/000_character-registers/011_hust-obimd-evobc-codepoint-crosswalk-staging.csv;corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/773_obs-char-000773_hust-obc-cat-0877_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/071_hust-obimd-evobc-xwalk-000773_review-log.md,no_identity_claim,not_promoted,unassigned,needs_codepoint_cross_source_review,codepoint_crosswalk_review_queue_metadata_only_not_scholarship,"This row is a codepoint cross-source review task only. Exact Unicode codepoint matches from dataset labels are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
codepoint-crosswalk-review-072,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-000778,obs-char-000778,hust-obc-obs-char-promo-000778,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-0882,U+3768,0,,1,evobc-evo-cat-00072,4,false,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/778_obs-char-000778_hust-obc-cat-0882_oracle-character/01_candidate-character-packet.json,crosswalk_row;hust_candidate_packet;evobc_evolution_category_staging_row;source_register;download_log;rights_risk_boundary;review_log,open_codepoint_crosswalk_row;open_hust_candidate_packet;open_evobc_evolution_category_staging_row;verify_source_register_and_download_log_rights_risk;record_no_identity_or_decipherment_claim,corpus/009_statistics-and-derived-features/040_ai-agent-hust-obimd-evobc-codepoint-crosswalk-context-pack.json;corpus/001_oracle-characters/000_character-registers/011_hust-obimd-evobc-codepoint-crosswalk-staging.csv;corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/778_obs-char-000778_hust-obc-cat-0882_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/072_hust-obimd-evobc-xwalk-000778_review-log.md,no_identity_claim,not_promoted,unassigned,needs_codepoint_cross_source_review,codepoint_crosswalk_review_queue_metadata_only_not_scholarship,"This row is a codepoint cross-source review task only. Exact Unicode codepoint matches from dataset labels are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
codepoint-crosswalk-review-073,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-000779,obs-char-000779,hust-obc-obs-char-promo-000779,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-0883,U+3769,0,,1,evobc-evo-cat-00073,6,false,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/779_obs-char-000779_hust-obc-cat-0883_oracle-character/01_candidate-character-packet.json,crosswalk_row;hust_candidate_packet;evobc_evolution_category_staging_row;source_register;download_log;rights_risk_boundary;review_log,open_codepoint_crosswalk_row;open_hust_candidate_packet;open_evobc_evolution_category_staging_row;verify_source_register_and_download_log_rights_risk;record_no_identity_or_decipherment_claim,corpus/009_statistics-and-derived-features/040_ai-agent-hust-obimd-evobc-codepoint-crosswalk-context-pack.json;corpus/001_oracle-characters/000_character-registers/011_hust-obimd-evobc-codepoint-crosswalk-staging.csv;corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/779_obs-char-000779_hust-obc-cat-0883_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/073_hust-obimd-evobc-xwalk-000779_review-log.md,no_identity_claim,not_promoted,unassigned,needs_codepoint_cross_source_review,codepoint_crosswalk_review_queue_metadata_only_not_scholarship,"This row is a codepoint cross-source review task only. Exact Unicode codepoint matches from dataset labels are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
codepoint-crosswalk-review-074,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-000787,obs-char-000787,hust-obc-obs-char-promo-000787,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-0891,U+3771,0,,1,evobc-evo-cat-00076,18,true,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/787_obs-char-000787_hust-obc-cat-0891_oracle-character/01_candidate-character-packet.json,crosswalk_row;hust_candidate_packet;evobc_evolution_category_staging_row;source_register;download_log;rights_risk_boundary;review_log,open_codepoint_crosswalk_row;open_hust_candidate_packet;open_evobc_evolution_category_staging_row;verify_source_register_and_download_log_rights_risk;record_no_identity_or_decipherment_claim,corpus/009_statistics-and-derived-features/040_ai-agent-hust-obimd-evobc-codepoint-crosswalk-context-pack.json;corpus/001_oracle-characters/000_character-registers/011_hust-obimd-evobc-codepoint-crosswalk-staging.csv;corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/787_obs-char-000787_hust-obc-cat-0891_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/074_hust-obimd-evobc-xwalk-000787_review-log.md,no_identity_claim,not_promoted,unassigned,needs_codepoint_cross_source_review,codepoint_crosswalk_review_queue_metadata_only_not_scholarship,"This row is a codepoint cross-source review task only. Exact Unicode codepoint matches from dataset labels are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
codepoint-crosswalk-review-075,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-000788,obs-char-000788,hust-obc-obs-char-promo-000788,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-0892,U+3772,0,,1,evobc-evo-cat-00077,1,false,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/788_obs-char-000788_hust-obc-cat-0892_oracle-character/01_candidate-character-packet.json,crosswalk_row;hust_candidate_packet;evobc_evolution_category_staging_row;source_register;download_log;rights_risk_boundary;review_log,open_codepoint_crosswalk_row;open_hust_candidate_packet;open_evobc_evolution_category_staging_row;verify_source_register_and_download_log_rights_risk;record_no_identity_or_decipherment_claim,corpus/009_statistics-and-derived-features/040_ai-agent-hust-obimd-evobc-codepoint-crosswalk-context-pack.json;corpus/001_oracle-characters/000_character-registers/011_hust-obimd-evobc-codepoint-crosswalk-staging.csv;corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/788_obs-char-000788_hust-obc-cat-0892_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/075_hust-obimd-evobc-xwalk-000788_review-log.md,no_identity_claim,not_promoted,unassigned,needs_codepoint_cross_source_review,codepoint_crosswalk_review_queue_metadata_only_not_scholarship,"This row is a codepoint cross-source review task only. Exact Unicode codepoint matches from dataset labels are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
codepoint-crosswalk-review-076,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-000801,obs-char-000801,hust-obc-obs-char-promo-000801,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-0907,U+3781,0,,1,evobc-evo-cat-00079,2,false,corpus/001_oracle-characters/009_000801-000900_obs-char-bucket_oracle-characters/801_obs-char-000801_hust-obc-cat-0907_oracle-character/01_candidate-character-packet.json,crosswalk_row;hust_candidate_packet;evobc_evolution_category_staging_row;source_register;download_log;rights_risk_boundary;review_log,open_codepoint_crosswalk_row;open_hust_candidate_packet;open_evobc_evolution_category_staging_row;verify_source_register_and_download_log_rights_risk;record_no_identity_or_decipherment_claim,corpus/009_statistics-and-derived-features/040_ai-agent-hust-obimd-evobc-codepoint-crosswalk-context-pack.json;corpus/001_oracle-characters/000_character-registers/011_hust-obimd-evobc-codepoint-crosswalk-staging.csv;corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/009_000801-000900_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/009_000801-000900_obs-char-bucket_oracle-characters/801_obs-char-000801_hust-obc-cat-0907_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/076_hust-obimd-evobc-xwalk-000801_review-log.md,no_identity_claim,not_promoted,unassigned,needs_codepoint_cross_source_review,codepoint_crosswalk_review_queue_metadata_only_not_scholarship,"This row is a codepoint cross-source review task only. Exact Unicode codepoint matches from dataset labels are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
codepoint-crosswalk-review-077,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-000816,obs-char-000816,hust-obc-obs-char-promo-000816,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-0924,U+3792,0,,1,evobc-evo-cat-00081,2,false,corpus/001_oracle-characters/009_000801-000900_obs-char-bucket_oracle-characters/816_obs-char-000816_hust-obc-cat-0924_oracle-character/01_candidate-character-packet.json,crosswalk_row;hust_candidate_packet;evobc_evolution_category_staging_row;source_register;download_log;rights_risk_boundary;review_log,open_codepoint_crosswalk_row;open_hust_candidate_packet;open_evobc_evolution_category_staging_row;verify_source_register_and_download_log_rights_risk;record_no_identity_or_decipherment_claim,corpus/009_statistics-and-derived-features/040_ai-agent-hust-obimd-evobc-codepoint-crosswalk-context-pack.json;corpus/001_oracle-characters/000_character-registers/011_hust-obimd-evobc-codepoint-crosswalk-staging.csv;corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/009_000801-000900_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/009_000801-000900_obs-char-bucket_oracle-characters/816_obs-char-000816_hust-obc-cat-0924_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/077_hust-obimd-evobc-xwalk-000816_review-log.md,no_identity_claim,not_promoted,unassigned,needs_codepoint_cross_source_review,codepoint_crosswalk_review_queue_metadata_only_not_scholarship,"This row is a codepoint cross-source review task only. Exact Unicode codepoint matches from dataset labels are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
codepoint-crosswalk-review-078,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-000827,obs-char-000827,hust-obc-obs-char-promo-000827,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-0935,U+379D,0,,1,evobc-evo-cat-00082,31,false,corpus/001_oracle-characters/009_000801-000900_obs-char-bucket_oracle-characters/827_obs-char-000827_hust-obc-cat-0935_oracle-character/01_candidate-character-packet.json,crosswalk_row;hust_candidate_packet;evobc_evolution_category_staging_row;source_register;download_log;rights_risk_boundary;review_log,open_codepoint_crosswalk_row;open_hust_candidate_packet;open_evobc_evolution_category_staging_row;verify_source_register_and_download_log_rights_risk;record_no_identity_or_decipherment_claim,corpus/009_statistics-and-derived-features/040_ai-agent-hust-obimd-evobc-codepoint-crosswalk-context-pack.json;corpus/001_oracle-characters/000_character-registers/011_hust-obimd-evobc-codepoint-crosswalk-staging.csv;corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/009_000801-000900_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/009_000801-000900_obs-char-bucket_oracle-characters/827_obs-char-000827_hust-obc-cat-0935_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/078_hust-obimd-evobc-xwalk-000827_review-log.md,no_identity_claim,not_promoted,unassigned,needs_codepoint_cross_source_review,codepoint_crosswalk_review_queue_metadata_only_not_scholarship,"This row is a codepoint cross-source review task only. Exact Unicode codepoint matches from dataset labels are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
codepoint-crosswalk-review-079,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-000833,obs-char-000833,hust-obc-obs-char-promo-000833,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-0942,U+37A4,0,,1,evobc-evo-cat-00084,1,true,corpus/001_oracle-characters/009_000801-000900_obs-char-bucket_oracle-characters/833_obs-char-000833_hust-obc-cat-0942_oracle-character/01_candidate-character-packet.json,crosswalk_row;hust_candidate_packet;evobc_evolution_category_staging_row;source_register;download_log;rights_risk_boundary;review_log,open_codepoint_crosswalk_row;open_hust_candidate_packet;open_evobc_evolution_category_staging_row;verify_source_register_and_download_log_rights_risk;record_no_identity_or_decipherment_claim,corpus/009_statistics-and-derived-features/040_ai-agent-hust-obimd-evobc-codepoint-crosswalk-context-pack.json;corpus/001_oracle-characters/000_character-registers/011_hust-obimd-evobc-codepoint-crosswalk-staging.csv;corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/009_000801-000900_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/009_000801-000900_obs-char-bucket_oracle-characters/833_obs-char-000833_hust-obc-cat-0942_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/079_hust-obimd-evobc-xwalk-000833_review-log.md,no_identity_claim,not_promoted,unassigned,needs_codepoint_cross_source_review,codepoint_crosswalk_review_queue_metadata_only_not_scholarship,"This row is a codepoint cross-source review task only. Exact Unicode codepoint matches from dataset labels are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
codepoint-crosswalk-review-080,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-000844,obs-char-000844,hust-obc-obs-char-promo-000844,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-0953,U+37AF,0,,1,evobc-evo-cat-00085,2,false,corpus/001_oracle-characters/009_000801-000900_obs-char-bucket_oracle-characters/844_obs-char-000844_hust-obc-cat-0953_oracle-character/01_candidate-character-packet.json,crosswalk_row;hust_candidate_packet;evobc_evolution_category_staging_row;source_register;download_log;rights_risk_boundary;review_log,open_codepoint_crosswalk_row;open_hust_candidate_packet;open_evobc_evolution_category_staging_row;verify_source_register_and_download_log_rights_risk;record_no_identity_or_decipherment_claim,corpus/009_statistics-and-derived-features/040_ai-agent-hust-obimd-evobc-codepoint-crosswalk-context-pack.json;corpus/001_oracle-characters/000_character-registers/011_hust-obimd-evobc-codepoint-crosswalk-staging.csv;corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/009_000801-000900_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/009_000801-000900_obs-char-bucket_oracle-characters/844_obs-char-000844_hust-obc-cat-0953_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/080_hust-obimd-evobc-xwalk-000844_review-log.md,no_identity_claim,not_promoted,unassigned,needs_codepoint_cross_source_review,codepoint_crosswalk_review_queue_metadata_only_not_scholarship,"This row is a codepoint cross-source review task only. Exact Unicode codepoint matches from dataset labels are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
codepoint-crosswalk-review-081,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-000959,obs-char-000959,hust-obc-obs-char-promo-000959,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-1079,U+382D,0,,1,evobc-evo-cat-00088,1,true,corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/959_obs-char-000959_hust-obc-cat-1079_oracle-character/01_candidate-character-packet.json,crosswalk_row;hust_candidate_packet;evobc_evolution_category_staging_row;source_register;download_log;rights_risk_boundary;review_log,open_codepoint_crosswalk_row;open_hust_candidate_packet;open_evobc_evolution_category_staging_row;verify_source_register_and_download_log_rights_risk;record_no_identity_or_decipherment_claim,corpus/009_statistics-and-derived-features/040_ai-agent-hust-obimd-evobc-codepoint-crosswalk-context-pack.json;corpus/001_oracle-characters/000_character-registers/011_hust-obimd-evobc-codepoint-crosswalk-staging.csv;corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/959_obs-char-000959_hust-obc-cat-1079_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/081_hust-obimd-evobc-xwalk-000959_review-log.md,no_identity_claim,not_promoted,unassigned,needs_codepoint_cross_source_review,codepoint_crosswalk_review_queue_metadata_only_not_scholarship,"This row is a codepoint cross-source review task only. Exact Unicode codepoint matches from dataset labels are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
codepoint-crosswalk-review-082,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-000961,obs-char-000961,hust-obc-obs-char-promo-000961,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-1081,U+382F,0,,1,evobc-evo-cat-00089,147,true,corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/961_obs-char-000961_hust-obc-cat-1081_oracle-character/01_candidate-character-packet.json,crosswalk_row;hust_candidate_packet;evobc_evolution_category_staging_row;source_register;download_log;rights_risk_boundary;review_log,open_codepoint_crosswalk_row;open_hust_candidate_packet;open_evobc_evolution_category_staging_row;verify_source_register_and_download_log_rights_risk;record_no_identity_or_decipherment_claim,corpus/009_statistics-and-derived-features/040_ai-agent-hust-obimd-evobc-codepoint-crosswalk-context-pack.json;corpus/001_oracle-characters/000_character-registers/011_hust-obimd-evobc-codepoint-crosswalk-staging.csv;corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/961_obs-char-000961_hust-obc-cat-1081_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/082_hust-obimd-evobc-xwalk-000961_review-log.md,no_identity_claim,not_promoted,unassigned,needs_codepoint_cross_source_review,codepoint_crosswalk_review_queue_metadata_only_not_scholarship,"This row is a codepoint cross-source review task only. Exact Unicode codepoint matches from dataset labels are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
codepoint-crosswalk-review-083,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-000978,obs-char-000978,hust-obc-obs-char-promo-000978,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-1098,U+3840,0,,1,evobc-evo-cat-00091,11,false,corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/978_obs-char-000978_hust-obc-cat-1098_oracle-character/01_candidate-character-packet.json,crosswalk_row;hust_candidate_packet;evobc_evolution_category_staging_row;source_register;download_log;rights_risk_boundary;review_log,open_codepoint_crosswalk_row;open_hust_candidate_packet;open_evobc_evolution_category_staging_row;verify_source_register_and_download_log_rights_risk;record_no_identity_or_decipherment_claim,corpus/009_statistics-and-derived-features/040_ai-agent-hust-obimd-evobc-codepoint-crosswalk-context-pack.json;corpus/001_oracle-characters/000_character-registers/011_hust-obimd-evobc-codepoint-crosswalk-staging.csv;corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/010_000901-001000_obs-char-bucket_oracle-characters/978_obs-char-000978_hust-obc-cat-1098_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/083_hust-obimd-evobc-xwalk-000978_review-log.md,no_identity_claim,not_promoted,unassigned,needs_codepoint_cross_source_review,codepoint_crosswalk_review_queue_metadata_only_not_scholarship,"This row is a codepoint cross-source review task only. Exact Unicode codepoint matches from dataset labels are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
